Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:20.832,00:05:19.000,1,3,46,0:05:20  ,0:05:19  ,0:04:36  ,164.171875,178.0,113.91339946998569,142.0,157.0,--,71
2,00:05:16.778,00:05:16.000,1,5,5,0:05:16  ,0:05:16  ,0:04:40  ,170.984375,175.0,110.77449832112177,163.0,168.0,--,84
3,00:05:33.318,00:05:33.000,1,8,7,0:05:33  ,0:05:33  ,0:05:24  ,169.515625,174.0,106.18978874227287,157.0,165.0,--,85
4,00:05:30.340,00:05:30.340,1,6,6,0:05:30  ,0:05:30  ,0:05:13  ,170.265625,173.0,106.67511355495643,159.0,163.0,--,85
5,00:05:28.953,00:05:28.953,1,--,2,0:05:28  ,0:05:28  ,0:04:40  ,171.46875,176.0,106.3732462859939,160.0,165.0,--,84
6,00:05:29.993,00:05:29.993,1,8,--,0:05:30  ,0:05:29  ,0:04:40  ,172.15625,176.0,105.6145404694502,165.0,173.0,--,88
7,00:05:24.558,00:05:24.000,1,--,10,0:05:24  ,0:05:23  ,0:05:07  ,171.96875,176.0,107.50022637345478,160.0,167.0,--,83
8,00:05:23.396,00:05:23.000,1,4,--,0:05:23  ,0:05:23  ,0:04:53  ,172.15625,176.0,107.76899122436114,163.0,166.0,--,84
9,00:05:34.772,00:05:34.772,1,--,--,0:05:34  ,0:05:34  ,0:05:09  ,170.828125,174.0,104.9162466107346,164.0,168.0,--,86
10,00:05:29.435,00:05:29.435,1,8,7,0:05:29  ,0:05:29  ,0:05:15  ,170.796875,174.0,106.63544741215021,164.0,172.0,--,85
11,00:05:02.528,00:05:02.000,1,6,6,0:05:02  ,0:05:02  ,0:04:56  ,172.484375,178.0,114.98359768086821,168.0,173.0,--,82
12,00:05:07.865,00:05:07.865,1,1,2,0:05:07  ,0:05:07  ,0:04:53  ,172.75,176.0,112.81656950672814,170.0,177.0,--,83
13,00:00:02.808,00:00:02.808,0.01,--,--,0:04:01  ,0:04:02  ,0:05:13  ,172.0,172.0,144.10653969165108,168.0,168.0,--,0
Summary,01:04:45.576,01:04:41.166,12.01,49,92,0:05:23  ,0:05:23  ,0:04:36  ,170.78125,178.0,108.61533581653437,161.0,177.0,--,1000
