Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:07:01.047,00:06:41.000,1,18,11,0:07:01  ,0:06:41  ,0:05:55  ,168.859375,176.0,88.55000000000001,146.0,156.0,--,91
2,00:06:09.204,00:06:09.000,1,3,21,0:06:09  ,0:06:09  ,0:05:34  ,170.78125,174.0,94.87999877929688,152.0,158.0,--,84
3,00:06:08.460,00:06:08.460,1,0,1,0:06:08  ,0:06:08  ,0:05:58  ,171.71875,174.0,94.37000122070313,158.0,162.0,--,85
4,00:06:02.376,00:06:02.000,1,2,3,0:06:02  ,0:06:02  ,0:05:53  ,171.734375,174.0,96.34000244140626,160.0,165.0,--,86
5,00:04:38.913,00:04:38.913,0.73,7,0,0:06:23  ,0:06:23  ,0:05:45  ,170.65625,174.0,94.15,163.0,166.0,--,67
6,00:00:15.000,00:00:14.000,0.06,1,0,0:03:56  ,0:03:40  ,0:03:18  ,178.859375,214.0,115.90999755859376,167.0,169.0,--,3
7,00:00:45.000,00:00:45.000,0.07,1,0,0:10:38  ,0:10:38  ,0:03:30  ,133.84375,209.0,80.42000122070313,172.0,177.0,--,11
8,00:00:15.000,00:00:15.000,0.07,0,1,0:03:21  ,0:03:21  ,0:03:08  ,186.671875,203.0,118.89000244140625,167.0,168.0,--,4
9,00:00:45.000,00:00:45.000,0.09,0,2,0:08:48  ,0:08:48  ,0:03:00  ,123.140625,207.0,85.79000244140626,167.0,175.0,--,11
10,00:00:15.000,00:00:15.000,0.07,0,0,0:03:24  ,0:03:24  ,0:02:53  ,190.46875,217.0,122.35999755859376,154.0,159.0,--,3
11,00:00:45.000,00:00:45.000,0.08,2,0,0:09:04  ,0:09:04  ,0:03:00  ,137.953125,214.0,87.77000122070314,172.0,179.0,--,11
12,00:00:15.000,00:00:15.000,0.07,0,0,0:03:36  ,0:03:36  ,0:03:04  ,81.671875,212.0,77.44000244140625,161.0,163.0,--,4
13,00:00:45.000,00:00:45.000,0.07,2,0,0:10:45  ,0:10:45  ,0:03:03  ,138.109375,212.0,84.59000244140626,170.0,179.0,--,11
14,00:00:15.000,00:00:15.000,0.08,0,1,0:03:19  ,0:03:19  ,0:02:50  ,183.0625,210.0,120.73000488281251,164.0,167.0,--,4
15,00:00:45.000,00:00:45.000,0.08,0,0,0:09:18  ,0:09:18  ,0:02:51  ,141.421875,210.0,85.72999877929688,172.0,177.0,--,12
16,00:00:15.000,00:00:15.000,0.07,0,0,0:03:27  ,0:03:27  ,0:02:45  ,166.734375,217.0,124.48000488281251,161.0,162.0,--,4
17,00:00:13.134,00:00:13.000,0.03,0,0,0:06:38  ,0:06:34  ,0:02:59  ,212.3125,216.0,99.85000000000001,167.0,172.0,--,3
18,00:00:31.866,00:00:31.866,0.05,0,0,0:10:56  ,0:10:56  ,0:07:24  ,118.453125,121.0,85.45999755859376,171.0,177.0,--,8
19,00:00:04.706,00:00:04.000,0.01,0,0,0:10:27  ,0:08:53  ,0:11:05  ,122.0,123.0,73.24000244140625,162.0,163.0,--,1
Summary,00:36:04.706,00:35:42.239,5.63,38,40,0:06:24  ,0:06:20  ,0:02:45  ,166.0625,217.0,93.57999877929689,157.0,179.0,--,503
