Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:33.615,00:06:33.615,1,0,35,0:06:33  ,0:06:33  ,0:06:09  ,168.1875,174.0,90.42999877929688,125.0,135.0,--,72
2,00:06:20.226,00:06:20.000,1,0,10,0:06:20  ,0:06:20  ,0:06:10  ,169.015625,174.0,93.4,137.0,146.0,--,79
3,00:06:08.731,00:06:08.731,1,0,0,0:06:08  ,0:06:08  ,0:05:54  ,169.046875,171.0,97.15,145.0,149.0,--,82
4,00:06:16.566,00:06:16.566,1,8,1,0:06:16  ,0:06:16  ,0:06:06  ,168.84375,171.0,94.45,147.0,155.0,--,83
5,00:05:59.877,00:05:59.877,1,2,10,0:05:59  ,0:05:59  ,0:05:40  ,169.859375,173.0,98.07999877929689,145.0,153.0,--,78
6,00:06:06.550,00:06:06.000,1,1,0,0:06:06  ,0:06:06  ,0:05:57  ,169.59375,172.0,96.82000122070313,148.0,155.0,--,82
7,00:06:27.245,00:06:27.000,1,23,0,0:06:27  ,0:06:27  ,0:05:50  ,168.203125,171.0,91.27999877929688,152.0,165.0,--,87
8,00:01:07.190,00:01:07.000,0.18,11,0,0:06:11  ,0:06:10  ,0:06:09  ,170.828125,173.0,93.67999877929688,167.0,171.0,--,16
9,00:00:15.519,00:00:15.000,0.04,1,0,0:06:17  ,0:06:04  ,0:06:06  ,169.5,171.0,96.62000122070313,169.0,170.0,--,4
Summary,00:45:15.519,00:45:13.789,7.22,46,56,0:06:16  ,0:06:15  ,0:05:40  ,169.0,174.0,94.42999877929688,144.0,171.0,--,584
