Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:15.918,00:03:07.000,0.5,6,12,0:06:31  ,0:06:14  ,0:05:33  ,157.390625,170.0,97.28996735501781,137.0,157.0,--,39
2,00:03:05.270,00:03:05.270,0.5,--,--,0:06:10  ,0:06:10  ,0:06:21  ,166.84375,170.0,97.05238238296849,158.0,166.0,--,46
3,00:03:20.727,00:03:20.727,0.5,--,20,0:06:41  ,0:06:41  ,0:05:59  ,162.828125,210.0,91.78802561216722,151.0,165.0,--,49
4,00:03:37.866,00:03:37.866,0.5,30,--,0:07:15  ,0:07:15  ,0:05:46  ,164.015625,167.0,83.95500213026943,162.0,174.0,--,55
5,00:03:30.671,00:03:30.671,0.5,8,14,0:07:01  ,0:07:01  ,0:06:36  ,165.203125,169.0,86.19820635067448,158.0,172.0,--,53
6,00:03:27.748,00:03:27.748,0.5,--,34,0:06:55  ,0:06:55  ,0:06:02  ,166.28125,170.0,86.84426028416486,138.0,142.0,--,40
7,00:03:16.950,00:03:04.000,0.5,--,6,0:06:33  ,0:06:08  ,0:05:46  ,161.515625,170.0,94.30847756086116,151.0,161.0,--,45
8,00:02:45.449,00:02:45.449,0.5,6,12,0:05:30  ,0:05:30  ,0:04:39  ,167.625,170.0,108.17285790786228,162.0,168.0,--,44
9,00:03:17.430,00:03:17.430,0.5,6,--,0:06:34  ,0:06:34  ,0:06:14  ,167.5625,170.0,90.68413065499745,161.0,167.0,--,46
10,00:03:02.554,00:03:02.000,0.5,--,4,0:06:05  ,0:06:04  ,0:05:51  ,168.15625,170.0,97.72752172025906,167.0,171.0,--,47
11,00:02:05.535,00:02:05.535,0.37,14,3,0:05:41  ,0:05:41  ,0:05:44  ,167.3125,170.0,105.02212391753463,168.0,175.0,--,34
12,00:03:10.615,00:03:10.615,0.5,22,--,0:06:21  ,0:06:21  ,0:06:03  ,168.5625,172.0,93.36910696216542,177.0,182.0,--,53
13,00:03:40.408,00:03:40.408,0.5,37,--,0:07:20  ,0:07:20  ,0:06:14  ,167.8125,170.0,81.10910033178253,180.0,184.0,--,67
14,00:03:17.887,00:03:17.000,0.5,25,--,0:06:35  ,0:06:34  ,0:06:34  ,167.453125,170.0,90.53379965951066,179.0,181.0,--,61
15,00:03:06.491,00:03:06.000,0.5,16,--,0:06:12  ,0:06:12  ,0:06:06  ,168.203125,174.0,95.63774401836355,180.0,183.0,--,56
16,00:02:52.533,00:02:52.533,0.44,14,--,0:06:35  ,0:06:35  ,0:05:55  ,167.875,172.0,90.29215375641306,178.0,184.0,--,50
17,00:03:10.612,00:03:10.000,0.5,16,--,0:06:21  ,0:06:20  ,0:05:25  ,167.421875,172.0,94.00670188064854,174.0,180.0,--,53
18,00:02:49.268,00:02:49.268,0.5,9,2,0:05:38  ,0:05:38  ,0:05:01  ,169.265625,172.0,104.70745624044065,174.0,177.0,--,47
19,00:03:02.747,00:03:02.747,0.5,7,9,0:06:05  ,0:06:05  ,0:05:18  ,167.59375,172.0,97.951974316054,173.0,175.0,--,50
20,00:02:51.298,00:02:50.000,0.5,2,--,0:05:42  ,0:05:40  ,0:04:33  ,169.5625,172.0,103.28544874282571,173.0,176.0,--,50
21,00:03:03.702,00:03:03.000,0.5,--,6,0:06:07  ,0:06:06  ,0:04:45  ,165.28125,174.0,98.80610768143178,165.0,175.0,--,43
22,00:02:52.545,00:02:52.000,0.5,6,4,0:05:45  ,0:05:44  ,0:05:19  ,169.578125,174.0,102.52955004398103,170.0,177.0,--,45
23,00:03:07.379,00:03:07.000,0.5,--,7,0:06:14  ,0:06:14  ,0:05:50  ,168.484375,171.0,95.02561996422612,169.0,172.0,--,46
24,00:03:06.276,00:03:06.000,0.5,--,9,0:06:12  ,0:06:12  ,0:05:37  ,168.6875,172.0,95.47319293005187,169.0,174.0,--,46
25,00:03:20.162,00:03:20.000,0.5,--,56,0:06:40  ,0:06:40  ,0:05:59  ,170.8125,174.0,87.74451308648477,156.0,169.0,--,40
26,00:03:11.133,00:03:11.133,0.5,--,18,0:06:22  ,0:06:22  ,0:05:30  ,168.9375,172.0,92.90937212917446,160.0,167.0,--,41
27,00:02:56.021,00:02:56.000,0.5,--,40,0:05:51  ,0:05:52  ,0:05:34  ,169.5,179.0,100.5511583108024,160.0,169.0,--,39
28,00:03:04.263,00:03:04.000,0.5,--,6,0:06:08  ,0:06:08  ,0:05:37  ,170.0625,174.0,95.73584100924678,168.0,175.0,--,48
29,00:02:57.534,00:02:57.534,0.5,9,15,0:05:55  ,0:05:55  ,0:05:37  ,169.515625,176.0,99.68504049796336,171.0,175.0,--,44
30,00:03:23.210,00:03:00.000,0.5,--,7,0:06:46  ,0:06:00  ,0:05:37  ,155.65625,174.0,94.84394305787852,161.0,173.0,--,44
31,00:02:50.573,00:02:50.573,0.47,--,4,0:06:05  ,0:06:05  ,0:05:27  ,169.984375,172.0,96.63613158586946,167.0,172.0,--,43
Summary,01:36:40.775,01:35:49.507,15.27,233,286,0:06:19  ,0:06:16  ,0:04:33  ,166.8125,210.0,94.66739141975344,165.0,184.0,--,1464
