Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:24.506,00:06:24.506,1,--,58,0:06:24  ,0:06:24  ,0:06:02  ,166.625,175.0,93.65003700914288,122.0,141.0,--,78
2,00:06:21.395,00:06:14.000,1,6,--,0:06:21  ,0:06:14  ,0:05:53  ,164.921875,173.0,95.38893587648936,141.0,156.0,--,85
3,00:06:27.749,00:06:27.749,1,8,5,0:06:27  ,0:06:27  ,0:05:58  ,165.609375,170.0,93.43630458015323,151.0,159.0,--,88
4,00:00:46.350,00:00:46.350,0.12,--,--,0:06:27  ,0:06:27  ,0:06:12  ,167.09375,169.0,92.69451338893782,153.0,158.0,--,9
5,00:01:00.000,00:00:59.000,0.25,--,5,0:04:02  ,0:03:58  ,0:03:52  ,184.359375,190.0,134.04254332994321,161.0,168.0,--,17
6,00:01:00.000,00:01:00.000,0.15,--,--,0:06:31  ,0:06:31  ,0:03:57  ,167.328125,186.0,91.70006682463348,165.0,169.0,--,15
7,00:01:00.000,00:01:00.000,0.24,--,--,0:04:08  ,0:04:08  ,0:04:01  ,182.28125,190.0,132.44368149162096,169.0,175.0,--,17
8,00:01:00.000,00:01:00.000,0.13,--,--,0:07:40  ,0:07:40  ,0:04:00  ,155.546875,188.0,83.7882482891763,169.0,175.0,--,15
9,00:01:00.000,00:01:00.000,0.27,2,--,0:03:45  ,0:03:45  ,0:03:55  ,186.8125,192.0,142.576115679366,174.0,181.0,--,18
10,00:01:00.000,00:01:00.000,0.14,--,--,0:07:17  ,0:07:17  ,0:04:25  ,164.15625,182.0,83.53017025985152,174.0,178.0,--,16
11,00:01:00.000,00:01:00.000,0.25,--,--,0:04:03  ,0:04:03  ,0:03:58  ,186.25,194.0,132.257719103922,176.0,183.0,--,18
12,00:01:00.000,00:01:00.000,0.13,--,--,0:07:41  ,0:07:41  ,0:04:24  ,123.890625,189.0,104.85862321068231,173.0,180.0,--,16
13,00:01:00.000,00:01:00.000,0.23,--,--,0:04:16  ,0:04:16  ,0:03:56  ,187.6875,194.0,124.4408911401099,175.0,183.0,--,18
14,00:01:00.000,00:01:00.000,0.1,--,--,0:09:59  ,0:09:59  ,0:04:22  ,117.53125,184.0,85.1177886013527,175.0,184.0,--,16
15,00:04:00.000,00:04:00.000,0.53,--,--,0:07:34  ,0:07:34  ,0:06:48  ,161.546875,169.0,81.6744396218203,156.0,163.0,--,57
16,00:01:00.000,00:01:00.000,0.25,--,--,0:03:57  ,0:03:57  ,0:03:44  ,186.65625,194.0,135.24861714956887,172.0,182.0,--,17
17,00:01:00.000,00:01:00.000,0.14,--,--,0:07:15  ,0:07:15  ,0:04:01  ,166.203125,190.0,82.86246195473348,178.0,183.0,--,18
18,00:01:00.000,00:01:00.000,0.23,--,--,0:04:16  ,0:04:16  ,0:03:39  ,189.03125,196.0,123.54570648299305,177.0,183.0,--,18
19,00:01:00.000,00:01:00.000,0.13,--,--,0:07:54  ,0:07:54  ,0:04:23  ,144.3125,188.0,87.62927610877273,175.0,185.0,--,16
20,00:01:00.000,00:01:00.000,0.26,--,--,0:03:53  ,0:03:53  ,0:03:46  ,189.265625,196.0,135.7457348251878,174.0,184.0,--,18
21,00:01:00.000,00:01:00.000,0.1,--,--,0:10:02  ,0:10:02  ,0:04:00  ,106.1875,186.0,93.79634935761845,175.0,186.0,--,16
22,00:01:00.000,00:01:00.000,0.23,--,--,0:04:20  ,0:04:19  ,0:03:54  ,187.328125,194.0,123.20093060565935,171.0,180.0,--,17
23,00:01:00.000,00:01:00.000,0.1,--,--,0:09:37  ,0:09:37  ,0:04:05  ,128.75,188.0,80.65242434010922,172.0,182.0,--,16
24,00:01:00.000,00:01:00.000,0.21,--,--,0:04:41  ,0:04:41  ,0:03:39  ,187.703125,194.0,113.59427352139349,171.0,181.0,--,17
25,00:01:00.000,00:01:00.000,0.11,2,--,0:09:26  ,0:09:26  ,0:04:44  ,125.34375,190.0,84.43978765426327,172.0,182.0,--,16
26,00:07:13.999,00:07:08.000,1,9,15,0:07:14  ,0:07:08  ,0:05:34  ,160.5625,174.0,86.10302450950435,161.0,176.0,--,102
27,00:02:46.001,00:02:46.001,0.37,28,--,0:07:29  ,0:07:29  ,0:06:41  ,167.8125,170.0,79.59135910565342,166.0,174.0,--,40
28,00:00:58.866,00:00:58.000,0.14,--,--,0:07:15  ,0:07:09  ,0:06:58  ,170.03125,172.0,81.01659728977766,172.0,174.0,--,15
Summary,00:54:58.866,00:54:43.606,8.8,56,84,0:06:14  ,0:06:13  ,0:03:39  ,164.0625,196.0,96.51687382554029,157.0,186.0,--,809
