Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:25.725,00:06:25.725,1,0,34,0:06:25  ,0:06:25  ,0:05:39  ,171.5625,182.0,91.64000244140625,131.0,139.0,--,78
2,00:06:20.062,00:06:20.000,1,4,5,0:06:20  ,0:06:20  ,0:05:47  ,174.296875,178.0,91.10999755859376,140.0,149.0,--,83
3,00:06:02.177,00:06:02.000,1,1,10,0:06:02  ,0:06:02  ,0:05:37  ,174.65625,177.0,94.85999755859376,143.0,150.0,--,81
4,00:01:12.036,00:01:12.000,0.21,0,1,0:05:49  ,0:05:49  ,0:05:46  ,174.546875,177.0,95.95999755859376,146.0,150.0,--,16
5,00:00:45.000,00:00:44.000,0.18,0,0,0:04:08  ,0:04:03  ,0:04:03  ,190.90625,195.0,120.0,162.0,169.0,--,12
6,00:00:45.000,00:00:45.000,0.11,0,0,0:06:43  ,0:06:43  ,0:04:11  ,171.328125,188.0,104.75,161.0,168.0,--,12
7,00:00:45.000,00:00:45.000,0.17,0,0,0:04:23  ,0:04:23  ,0:04:18  ,185.59375,191.0,107.1199951171875,160.0,165.0,--,12
8,00:00:45.000,00:00:45.000,0.11,0,0,0:06:39  ,0:06:39  ,0:04:21  ,171.0,191.0,104.30000000000001,160.0,167.0,--,12
9,00:00:45.000,00:00:45.000,0.19,1,0,0:03:56  ,0:03:56  ,0:03:47  ,191.15625,194.0,119.90999755859376,165.0,173.0,--,12
10,00:00:45.000,00:00:45.000,0.11,0,0,0:06:48  ,0:06:49  ,0:03:54  ,170.90625,191.0,111.23000488281251,164.0,171.0,--,12
11,00:00:45.000,00:00:45.000,0.19,0,0,0:04:02  ,0:04:02  ,0:04:04  ,188.203125,193.0,115.3699951171875,165.0,170.0,--,12
12,00:00:45.000,00:00:45.000,0.11,0,0,0:06:44  ,0:06:44  ,0:04:04  ,170.15625,191.0,108.14000244140625,164.0,171.0,--,12
13,00:00:45.000,00:00:45.000,0.19,0,0,0:04:00  ,0:04:00  ,0:04:08  ,189.90625,195.0,115.10000000000001,165.0,170.0,--,12
14,00:00:45.000,00:00:45.000,0.11,0,0,0:07:00  ,0:07:00  ,0:04:14  ,170.140625,190.0,103.6199951171875,164.0,170.0,--,12
15,00:00:45.000,00:00:45.000,0.19,1,0,0:04:02  ,0:04:02  ,0:04:01  ,189.828125,194.0,111.2699951171875,165.0,173.0,--,12
16,00:00:45.000,00:00:45.000,0.11,0,0,0:06:36  ,0:06:36  ,0:04:01  ,170.796875,193.0,108.35999755859376,167.0,173.0,--,12
17,00:00:45.000,00:00:45.000,0.19,0,0,0:03:55  ,0:03:55  ,0:03:57  ,192.328125,195.0,115.45999755859376,167.0,173.0,--,12
18,00:00:45.000,00:00:45.000,0.11,0,0,0:06:49  ,0:06:49  ,0:03:57  ,170.75,192.0,101.14000244140625,166.0,173.0,--,12
19,00:00:45.000,00:00:45.000,0.19,0,1,0:03:58  ,0:03:58  ,0:03:51  ,190.09375,195.0,117.79000244140626,167.0,172.0,--,12
20,00:00:45.000,00:00:45.000,0.1,0,0,0:07:15  ,0:07:15  ,0:03:51  ,170.0625,192.0,107.1199951171875,167.0,172.0,--,12
21,00:00:45.000,00:00:45.000,0.19,0,0,0:03:51  ,0:03:51  ,0:04:02  ,191.515625,196.0,116.3800048828125,167.0,173.0,--,12
22,00:00:45.000,00:00:45.000,0.11,0,0,0:06:56  ,0:06:56  ,0:04:05  ,170.671875,191.0,106.25,169.0,174.0,--,12
23,00:00:45.000,00:00:45.000,0.19,0,0,0:03:53  ,0:03:53  ,0:03:48  ,192.28125,198.0,121.7,169.0,174.0,--,13
24,00:00:45.000,00:00:45.000,0.12,0,0,0:06:13  ,0:06:13  ,0:03:56  ,173.28125,187.0,113.60000000000001,169.0,175.0,--,12
25,00:06:09.382,00:06:09.000,1,6,1,0:06:09  ,0:06:09  ,0:05:51  ,173.515625,177.0,92.15999755859376,151.0,164.0,--,81
26,00:03:50.618,00:03:50.618,0.59,24,0,0:06:30  ,0:06:30  ,0:05:59  ,173.21875,176.0,88.12999877929688,158.0,167.0,--,55
27,00:00:47.454,00:00:47.000,0.13,4,0,0:06:12  ,0:06:08  ,0:06:04  ,174.171875,176.0,92.45,166.0,167.0,--,12
Summary,00:45:47.454,00:45:45.343,7.9,42,52,0:05:47  ,0:05:47  ,0:03:47  ,175.8125,198.0,98.37000122070313,151.0,175.0,--,648
