Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:46.991,00:06:46.991,1,16,0,0:06:47  ,0:06:46  ,0:04:29  ,168.96875,177.0,87.24891932383628,142.0,152.0,--,92
2,00:06:16.135,00:06:14.000,1,3,1,0:06:16  ,0:06:14  ,0:05:40  ,169.734375,176.0,93.98048596974665,151.0,159.0,--,89
3,00:06:01.520,00:06:01.520,1,0,6,0:06:01  ,0:06:01  ,0:05:50  ,172.28125,175.0,96.3342944793284,152.0,156.0,--,85
4,00:06:09.219,00:06:09.000,1,6,0,0:06:09  ,0:06:09  ,0:06:04  ,171.640625,174.0,94.67757556319059,156.0,161.0,--,87
5,00:06:13.449,00:06:13.000,1,1,6,0:06:13  ,0:06:13  ,0:06:03  ,170.390625,174.0,94.29186975578178,155.0,159.0,--,85
6,00:06:19.252,00:06:19.000,1,2,2,0:06:19  ,0:06:19  ,0:06:09  ,169.390625,172.0,93.39722741898929,152.0,156.0,--,85
7,00:06:20.749,00:06:20.749,1,6,0,0:06:20  ,0:06:20  ,0:06:09  ,169.5,173.0,92.96999006361243,156.0,161.0,--,87
8,00:06:03.966,00:06:03.966,1,0,7,0:06:03  ,0:06:03  ,0:05:43  ,171.28125,175.0,96.24553850265409,155.0,160.0,--,84
9,00:05:11.380,00:05:11.380,1,5,1,0:05:11  ,0:05:11  ,0:04:48  ,174.890625,179.0,110.17777545249648,169.0,173.0,--,83
10,00:04:52.247,00:04:52.000,1,3,2,0:04:52  ,0:04:51  ,0:04:17  ,177.140625,181.0,115.89988425400217,175.0,178.0,--,82
11,00:04:47.076,00:04:47.000,1,0,6,0:04:47  ,0:04:47  ,0:04:29  ,177.484375,183.0,117.75903971748494,176.0,178.0,--,81
12,00:06:18.934,00:06:18.934,1,5,0,0:06:18  ,0:06:18  ,0:04:48  ,170.484375,178.0,92.8759149670601,155.0,177.0,--,85
13,00:06:11.048,00:06:11.000,1,2,6,0:06:11  ,0:06:11  ,0:05:52  ,169.734375,176.0,95.26894259666003,157.0,163.0,--,83
14,00:02:28.034,00:02:28.000,0.4,0,9,0:06:06  ,0:06:06  ,0:05:12  ,172.1875,174.0,95.09288909405166,153.0,156.0,--,34
15,00:01:01.479,00:01:01.000,0.17,0,2,0:05:53  ,0:05:50  ,0:05:58  ,172.34375,174.0,98.5888277710737,153.0,155.0,--,13
Summary,01:21:01.479,01:20:57.540,13.58,49,47,0:05:58  ,0:05:57  ,0:04:17  ,171.53125,183.0,97.577443462569,157.0,178.0,--,1155
