Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:20:00.000,00:20:00.000,3.15,9,57,0:06:20  ,0:06:21  ,0:05:50  ,173.640625,180.0,90.95,138.0,152.0,--,251
2,00:03:00.000,00:03:00.000,0.63,0,2,0:04:43  ,0:04:43  ,0:04:20  ,184.203125,191.0,112.84000244140626,162.0,168.0,--,47
3,00:01:30.000,00:01:30.000,0.2,0,0,0:07:26  ,0:07:26  ,0:04:39  ,170.25,184.0,88.02999877929688,150.0,169.0,--,19
4,00:05:00.000,00:05:00.000,1.05,0,0,0:04:45  ,0:04:45  ,0:04:35  ,184.40625,190.0,111.90999755859376,166.0,171.0,--,79
5,00:02:30.000,00:02:30.000,0.35,4,0,0:07:04  ,0:07:04  ,0:04:49  ,171.859375,186.0,86.00999755859375,150.0,170.0,--,31
6,00:08:00.000,00:08:00.000,1.68,6,10,0:04:45  ,0:04:45  ,0:04:32  ,184.203125,192.0,113.60999755859376,170.0,174.0,--,128
7,00:04:00.000,00:04:00.000,0.55,0,0,0:07:16  ,0:07:16  ,0:04:52  ,170.296875,185.0,81.39000244140625,148.0,174.0,--,45
8,00:05:00.000,00:05:00.000,1.05,1,0,0:04:44  ,0:04:44  ,0:04:28  ,185.015625,193.0,112.45999755859376,170.0,175.0,--,80
9,00:02:30.000,00:02:30.000,0.31,2,0,0:08:08  ,0:08:08  ,0:04:38  ,162.265625,187.0,78.44000244140625,149.0,175.0,--,28
10,00:03:00.000,00:03:00.000,0.63,0,2,0:04:45  ,0:04:45  ,0:04:31  ,184.09375,189.0,111.9,167.0,172.0,--,47
11,00:10:00.000,00:10:00.000,1.46,35,0,0:06:52  ,0:06:52  ,0:04:53  ,172.921875,185.0,84.80999755859375,157.0,170.0,--,131
12,00:00:00.792,00:00:00.792,0,0,0,0:03:28  ,0:03:28  ,0:07:00  ,174.0,174.0,82.35000000000001,164.0,164.0,--,0
Summary,01:04:30.792,01:04:30.792,11.08,57,71,0:05:49  ,0:05:49  ,0:04:20  ,176.734375,193.0,96.75,154.0,175.0,--,887
