Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:34.750,00:06:34.750,1,0,38,0:06:34  ,0:06:34  ,0:05:08  ,169.15625,178.0,89.85475470295458,127.0,141.0,--,79
2,00:06:39.993,00:06:35.000,1,6,7,0:06:40  ,0:06:35  ,0:06:17  ,164.5625,173.0,91.15237113121721,140.0,154.0,--,85
3,00:06:33.331,00:06:33.331,1,4,9,0:06:33  ,0:06:33  ,0:06:13  ,168.390625,172.0,90.58893882060258,146.0,155.0,--,85
4,00:00:11.926,00:00:11.926,0.03,0,0,0:06:26  ,0:06:26  ,0:06:29  ,169.0,170.0,91.86830088770009,144.0,144.0,--,3
5,00:04:55.826,00:04:55.000,1,1,2,0:04:55  ,0:04:55  ,0:04:39  ,178.75,188.0,113.46681779397049,164.0,172.0,--,78
6,00:03:04.174,00:03:04.174,0.61,0,1,0:05:04  ,0:05:04  ,0:04:56  ,178.46875,181.0,110.51041039024894,169.0,171.0,--,50
7,00:01:30.000,00:01:29.000,0.2,0,0,0:07:32  ,0:07:27  ,0:05:07  ,155.015625,180.0,85.55266291200483,158.0,169.0,--,20
8,00:05:02.414,00:05:02.414,1,11,0,0:05:02  ,0:05:02  ,0:04:39  ,179.03125,188.0,110.82060372356072,169.0,175.0,--,82
9,00:02:57.586,00:02:57.586,0.58,0,8,0:05:08  ,0:05:08  ,0:04:50  ,177.859375,182.0,109.51094782942883,167.0,175.0,--,47
10,00:01:30.000,00:01:29.000,0.21,0,2,0:07:06  ,0:07:01  ,0:05:01  ,168.75,178.0,83.42913290895062,158.0,169.0,--,19
11,00:04:55.897,00:04:55.897,1,0,0,0:04:55  ,0:04:55  ,0:04:47  ,179.390625,186.0,113.03448000287615,168.0,172.0,--,79
12,00:03:04.103,00:03:04.000,0.6,0,1,0:05:04  ,0:05:04  ,0:05:00  ,179.125,183.0,109.97697542127378,170.0,171.0,--,49
13,00:01:30.000,00:01:29.000,0.17,0,0,0:09:02  ,0:08:56  ,0:05:03  ,142.796875,179.0,77.49002244273626,156.0,170.0,--,18
14,00:05:03.073,00:05:03.073,1,12,0,0:05:03  ,0:05:03  ,0:04:42  ,178.71875,184.0,110.77299220485534,170.0,174.0,--,83
15,00:02:56.927,00:02:56.927,0.58,0,9,0:05:03  ,0:05:03  ,0:04:53  ,177.546875,181.0,111.44551834787086,169.0,174.0,--,47
16,00:01:30.000,00:01:29.000,0.15,0,1,0:09:54  ,0:09:47  ,0:05:04  ,133.46875,178.0,75.63318413183876,149.0,169.0,--,14
17,00:04:58.335,00:04:58.335,1,1,1,0:04:58  ,0:04:58  ,0:04:47  ,179.453125,184.0,112.07171825064086,168.0,176.0,--,80
18,00:03:01.665,00:03:01.665,0.6,1,1,0:05:01  ,0:05:01  ,0:04:57  ,178.59375,184.0,111.30360145921681,172.0,177.0,--,49
19,00:01:30.000,00:01:29.000,0.13,0,0,0:11:38  ,0:11:30  ,0:05:04  ,128.125,179.0,67.06471512957317,151.0,173.0,--,14
20,00:06:44.166,00:06:44.166,1,8,0,0:06:44  ,0:06:44  ,0:06:06  ,168.09375,175.0,88.31610847514409,151.0,164.0,--,83
21,00:03:15.834,00:03:15.834,0.48,27,0,0:06:44  ,0:06:44  ,0:06:22  ,171.125,174.0,86.59620466988298,164.0,168.0,--,48
22,00:00:03.026,00:00:02.000,0.01,0,0,0:05:04  ,0:03:21  ,0:06:31  ,173.328125,174.0,113.59587110172325,168.0,168.0,--,1
Summary,01:17:33.026,01:17:21.078,13.35,71,80,0:05:48  ,0:05:47  ,0:04:39  ,171.40625,188.0,99.76278987128174,157.0,177.0,--,1112
