Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:08.626,00:06:08.626,1,--,53,0:06:08  ,0:06:08  ,0:05:36  ,166.671875,174.0,97.65690522029546,130.0,143.0,--,75
2,00:06:14.695,00:06:14.695,1,9,4,0:06:14  ,0:06:14  ,0:05:32  ,169.15625,173.0,94.66409673374547,142.0,151.0,--,87
3,00:06:00.337,00:06:00.337,1,6,4,0:06:00  ,0:06:00  ,0:05:43  ,169.015625,172.0,98.51798700116625,151.0,155.0,--,86
4,00:06:22.764,00:06:22.764,1,12,6,0:06:22  ,0:06:22  ,0:05:34  ,168.59375,172.0,92.97767599350001,154.0,160.0,--,90
5,00:06:19.402,00:06:18.000,1,--,6,0:06:19  ,0:06:18  ,0:05:46  ,168.015625,172.0,94.12434205330209,149.0,160.0,--,87
6,00:06:13.148,00:06:13.148,1,--,2,0:06:13  ,0:06:13  ,0:05:19  ,168.3125,172.0,95.53307335184789,151.0,155.0,--,88
7,00:06:11.705,00:06:10.000,1,11,7,0:06:11  ,0:06:10  ,0:05:46  ,168.359375,172.0,95.87724763319768,155.0,158.0,--,87
8,00:01:29.323,00:01:29.323,0.23,--,--,0:06:27  ,0:06:27  ,0:06:12  ,168.515625,170.0,91.8356717731239,157.0,162.0,--,20
9,00:00:15.000,00:00:15.000,0.06,--,--,0:03:54  ,0:03:54  ,0:04:07  ,184.578125,196.0,138.67299102418946,166.0,172.0,--,3
10,00:00:45.000,00:00:45.000,0.12,--,--,0:06:06  ,0:06:06  ,0:04:00  ,166.75,200.0,98.21489401783484,173.0,178.0,--,12
11,00:00:15.000,00:00:15.000,0.06,--,--,0:04:08  ,0:04:08  ,0:03:48  ,181.796875,198.0,132.63154007305545,168.0,169.0,--,4
12,00:00:45.000,00:00:45.000,0.12,4,--,0:06:12  ,0:06:12  ,0:03:47  ,167.28125,198.0,96.22118535556385,174.0,178.0,--,12
13,00:00:15.000,00:00:15.000,0.06,--,--,0:03:51  ,0:03:51  ,0:03:37  ,184.53125,196.0,140.7458092982642,172.0,173.0,--,4
14,00:00:45.000,00:00:45.000,0.12,--,--,0:06:10  ,0:06:10  ,0:03:37  ,166.28125,196.0,97.28898223626511,176.0,180.0,--,12
15,00:00:15.000,00:00:15.000,0.07,--,--,0:03:40  ,0:03:40  ,0:03:44  ,181.203125,194.0,150.24022915409157,169.0,171.0,--,4
16,00:00:45.000,00:00:45.000,0.13,--,--,0:05:51  ,0:05:51  ,0:03:39  ,169.28125,194.0,100.90505247753984,172.0,175.0,--,12
17,00:00:15.000,00:00:15.000,0.07,--,--,0:03:37  ,0:03:37  ,0:03:36  ,184.796875,194.0,149.2449413946901,167.0,168.0,--,4
18,00:00:45.000,00:00:45.000,0.13,--,--,0:05:43  ,0:05:43  ,0:03:33  ,168.734375,194.0,103.43673314658766,172.0,176.0,--,12
19,00:00:15.000,00:00:15.000,0.07,--,5,0:03:34  ,0:03:34  ,0:03:26  ,189.0625,201.0,148.24727208161158,168.0,172.0,--,4
20,00:00:45.000,00:00:45.000,0.13,--,--,0:05:47  ,0:05:47  ,0:03:25  ,169.484375,200.0,101.73603108386344,174.0,177.0,--,12
21,00:02:28.425,00:02:28.000,0.39,--,2,0:06:20  ,0:06:19  ,0:06:13  ,167.71875,170.0,93.91308732288094,157.0,170.0,--,34
Summary,00:53:28.425,00:53:24.893,8.77,43,88,0:06:05  ,0:06:05  ,0:03:25  ,168.703125,201.0,97.08631844014846,151.0,180.0,--,749
