Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:15:00.000,00:14:56.000,2.37,3,42,0:06:19  ,0:06:18  ,0:05:40  ,170.234375,179.0,92.47999877929688,138.0,156.0,--,192
2,00:07:00.000,00:07:00.000,1.47,12,0,0:04:45  ,0:04:45  ,0:04:01  ,181.34375,191.0,113.2699951171875,173.0,176.0,--,115
3,00:02:30.000,00:02:30.000,0.35,0,0,0:07:04  ,0:07:04  ,0:04:35  ,169.765625,179.0,90.49000244140626,167.0,178.0,--,34
4,00:07:00.000,00:07:00.000,1.47,1,8,0:04:45  ,0:04:45  ,0:04:30  ,182.9375,192.0,113.1199951171875,176.0,181.0,--,115
5,00:02:30.000,00:02:30.000,0.33,2,0,0:07:41  ,0:07:41  ,0:04:48  ,163.453125,183.0,84.27000122070314,163.0,180.0,--,32
6,00:07:00.000,00:07:00.000,1.46,3,2,0:04:47  ,0:04:47  ,0:04:27  ,182.4375,188.0,112.7699951171875,177.0,183.0,--,115
7,00:02:30.000,00:02:30.000,0.33,0,0,0:07:35  ,0:07:35  ,0:04:51  ,155.890625,188.0,85.87000122070313,167.0,181.0,--,34
8,00:07:00.000,00:07:00.000,1.48,0,20,0:04:44  ,0:04:44  ,0:04:30  ,182.734375,188.0,114.04000244140626,179.0,183.0,--,116
9,00:02:30.000,00:02:30.000,0.35,0,0,0:07:04  ,0:07:04  ,0:04:40  ,161.75,179.0,90.52000122070314,166.0,177.0,--,35
10,00:05:00.000,00:05:00.000,0.8,0,1,0:06:14  ,0:06:14  ,0:05:57  ,173.71875,177.0,92.40999755859376,167.0,170.0,--,70
11,00:07:04.402,00:06:58.000,1.09,7,0,0:06:28  ,0:06:23  ,0:05:50  ,167.171875,178.0,90.77000122070314,166.0,170.0,--,99
Summary,01:05:04.402,01:04:54.000,11.5,29,73,0:05:39  ,0:05:38  ,0:04:01  ,174.234375,192.0,100.57999877929689,164.0,183.0,--,956
