Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:30:00.000,00:29:58.000,4.6,11,57,0:06:30  ,0:06:30  ,0:05:54  ,168.328125,176.0,91.17000122070313,141.0,156.0,--,377
2,00:00:15.000,00:00:15.000,0.08,0,0,0:02:59  ,0:02:59  ,0:02:33  ,194.9375,219.0,132.49000244140626,148.0,149.0,--,4
3,00:00:45.000,00:00:45.000,0.11,0,0,0:07:02  ,0:07:02  ,0:02:33  ,171.84375,218.0,89.05000000000001,137.0,146.0,--,8
4,00:00:15.000,00:00:15.000,0.08,0,0,0:03:13  ,0:03:13  ,0:02:56  ,191.203125,210.0,132.4800048828125,145.0,158.0,--,3
5,00:00:45.000,00:00:45.000,0.11,0,0,0:07:08  ,0:07:08  ,0:03:03  ,169.890625,209.0,86.84000244140626,164.0,172.0,--,10
6,00:00:15.000,00:00:15.000,0.08,1,0,0:03:16  ,0:03:16  ,0:02:54  ,191.59375,212.0,125.55000000000001,165.0,168.0,--,4
7,00:00:45.000,00:00:45.000,0.11,0,0,0:07:00  ,0:07:00  ,0:02:58  ,171.78125,212.0,85.04000244140626,172.0,175.0,--,11
8,00:00:15.000,00:00:15.000,0.08,0,0,0:03:02  ,0:03:02  ,0:02:36  ,173.0625,217.0,143.04000244140624,166.0,170.0,--,4
9,00:00:45.000,00:00:45.000,0.11,1,0,0:06:36  ,0:06:37  ,0:02:52  ,172.625,217.0,91.07000122070313,172.0,173.0,--,11
10,00:00:15.000,00:00:15.000,0.08,0,0,0:03:17  ,0:03:17  ,0:03:07  ,190.53125,203.0,132.95999755859376,170.0,172.0,--,4
11,00:00:45.000,00:00:45.000,0.12,0,0,0:06:26  ,0:06:26  ,0:03:07  ,170.734375,202.0,97.27000122070314,176.0,179.0,--,12
12,00:00:15.000,00:00:15.000,0.08,0,0,0:03:09  ,0:03:09  ,0:02:39  ,192.796875,214.0,132.39000244140627,173.0,175.0,--,4
13,00:00:45.000,00:00:45.000,0.11,0,0,0:07:04  ,0:07:04  ,0:02:40  ,171.71875,214.0,93.45999755859376,174.0,177.0,--,11
14,00:15:00.000,00:15:00.000,2.26,21,2,0:06:38  ,0:06:38  ,0:06:06  ,169.734375,174.0,89.29000244140626,159.0,175.0,--,201
15,00:00:00.883,00:00:00.883,0,--,--,2:37:13  ,2:43:31  ,0:06:47  ,170.0,170.0,86.60000000000001,175.0,175.0,--,--
Summary,00:51:00.883,00:50:58.883,7.99,34,60,0:06:22  ,0:06:22  ,0:02:33  ,169.625,219.0,91.75999755859375,149.0,179.0,--,665
