Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:14.658,00:06:14.658,1,0,37,0:06:14  ,0:06:14  ,0:05:12  ,168.671875,179.0,94.59000244140626,135.0,148.0,--,78
2,00:06:16.028,00:06:12.000,1,5,6,0:06:16  ,0:06:12  ,0:05:45  ,170.421875,180.0,94.05000000000001,147.0,155.0,--,84
3,00:06:16.130,00:06:16.000,1,12,0,0:06:16  ,0:06:16  ,0:05:59  ,171.265625,174.0,93.14000244140625,154.0,161.0,--,87
4,00:06:04.042,00:06:04.000,1,1,0,0:06:04  ,0:06:04  ,0:05:55  ,172.28125,176.0,95.87999877929688,151.0,156.0,--,83
5,00:06:07.498,00:06:07.498,1,0,6,0:06:07  ,0:06:07  ,0:05:59  ,172.625,175.0,94.75,150.0,154.0,--,82
6,00:06:06.826,00:06:06.826,1,0,18,0:06:06  ,0:06:06  ,0:05:47  ,171.828125,175.0,95.55000000000001,149.0,157.0,--,79
7,00:06:05.088,00:06:05.000,1,0,1,0:06:05  ,0:06:05  ,0:05:42  ,171.28125,173.0,96.05000000000001,157.0,161.0,--,84
8,00:06:07.427,00:06:05.000,1,15,0,0:06:07  ,0:06:05  ,0:05:24  ,170.625,175.0,94.42000122070313,158.0,173.0,--,86
9,00:00:42.303,00:00:42.000,0.11,8,0,0:06:32  ,0:06:29  ,0:06:06  ,171.53125,175.0,91.57000122070313,172.0,174.0,--,11
10,00:00:02.056,00:00:01.000,0.01,0,0,0:05:55  ,0:02:52  ,0:06:22  ,171.0,171.0,89.2,175.0,175.0,--,1
Summary,00:50:02.056,00:49:53.982,8.11,41,67,0:06:09  ,0:06:09  ,0:05:12  ,171.125,180.0,94.75,151.0,175.0,--,674
