Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:17.417,00:06:16.000,1,0,35,0:06:17  ,0:06:16  ,0:05:19  ,170.03125,177.0,93.47000122070312,133.0,143.0,--,75
2,00:06:24.016,00:06:24.000,1,0,10,0:06:24  ,0:06:24  ,0:05:51  ,170.0,185.0,92.12000122070313,143.0,149.0,--,83
3,00:02:18.567,00:02:18.567,0.36,0,0,0:06:19  ,0:06:19  ,0:05:44  ,169.65625,172.0,95.4,149.0,154.0,--,31
4,00:04:53.680,00:04:53.680,1,0,2,0:04:53  ,0:04:53  ,0:04:21  ,177.296875,184.0,114.74000244140626,168.0,176.0,--,78
5,00:01:06.320,00:01:06.000,0.21,1,0,0:05:13  ,0:05:12  ,0:04:54  ,175.875,179.0,112.15,171.0,174.0,--,18
6,00:03:00.000,00:02:59.000,0.46,7,0,0:06:32  ,0:06:29  ,0:05:06  ,169.765625,176.0,91.85999755859376,157.0,173.0,--,41
7,00:04:59.597,00:04:59.597,1,0,10,0:04:59  ,0:04:59  ,0:04:47  ,175.828125,180.0,113.48000488281251,167.0,174.0,--,78
8,00:01:00.403,00:01:00.000,0.2,0,0,0:05:06  ,0:05:04  ,0:04:56  ,175.46875,178.0,111.50999755859375,173.0,175.0,--,16
9,00:03:00.000,00:02:59.000,0.48,0,0,0:06:15  ,0:06:13  ,0:05:05  ,170.21875,176.0,95.99000244140626,158.0,173.0,--,41
10,00:04:53.728,00:04:53.728,1,0,0,0:04:53  ,0:04:53  ,0:04:36  ,177.171875,182.0,114.8800048828125,173.0,177.0,--,80
11,00:01:06.272,00:01:06.000,0.22,1,0,0:05:00  ,0:04:59  ,0:05:01  ,176.703125,179.0,111.90999755859376,176.0,178.0,--,18
12,00:03:00.000,00:02:59.000,0.41,4,0,0:07:19  ,0:07:17  ,0:05:01  ,155.75,177.0,91.00999755859375,154.0,178.0,--,38
13,00:05:00.182,00:05:00.182,1,4,9,0:05:00  ,0:05:00  ,0:04:49  ,175.859375,180.0,113.29000244140626,174.0,177.0,--,81
14,00:00:59.818,00:00:59.818,0.2,0,1,0:05:00  ,0:05:00  ,0:04:52  ,176.03125,178.0,115.69000244140625,176.0,178.0,--,16
15,00:03:00.000,00:02:59.000,0.42,0,0,0:07:03  ,0:07:01  ,0:04:58  ,158.4375,173.0,92.30999755859375,155.0,175.0,--,37
16,00:05:00.000,00:04:59.000,0.8,23,0,0:06:17  ,0:06:15  ,0:04:45  ,171.03125,175.0,92.30000000000001,169.0,179.0,--,74
17,00:00:07.626,00:00:07.626,0.03,2,0,0:04:55  ,0:04:55  ,0:05:34  ,173.109375,174.0,99.84000244140626,177.0,179.0,--,2
Summary,00:56:07.626,00:56:00.198,9.79,42,67,0:05:44  ,0:05:43  ,0:04:21  ,171.484375,185.0,101.9,159.0,179.0,--,807
