Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:21.438,00:06:21.438,1,1,35,0:06:21  ,0:06:21  ,0:05:53  ,168.5,180.0,93.30999755859375,129.0,142.0,--,78
2,00:06:12.381,00:06:12.000,1,0,7,0:06:12  ,0:06:12  ,0:05:57  ,172.015625,178.0,94.60000000000001,140.0,149.0,--,82
3,00:06:07.360,00:06:07.360,1,0,0,0:06:07  ,0:06:07  ,0:05:47  ,171.84375,175.0,95.15,144.0,150.0,--,83
4,00:01:18.821,00:01:18.000,0.22,0,0,0:06:01  ,0:05:57  ,0:06:00  ,171.078125,173.0,96.47999877929688,148.0,152.0,--,18
5,00:04:00.000,00:03:59.000,0.83,8,0,0:04:48  ,0:04:47  ,0:04:39  ,181.21875,186.0,114.74000244140626,166.0,171.0,--,65
6,00:01:30.000,00:01:30.000,0.21,1,0,0:07:03  ,0:07:03  ,0:04:52  ,170.359375,182.0,88.95,156.0,170.0,--,20
7,00:04:00.000,00:04:00.000,0.84,0,9,0:04:44  ,0:04:44  ,0:04:35  ,178.953125,182.0,114.7800048828125,161.0,169.0,--,62
8,00:01:30.000,00:01:30.000,0.22,0,0,0:06:46  ,0:06:45  ,0:04:37  ,170.609375,179.0,95.75,156.0,169.0,--,22
9,00:04:00.000,00:04:00.000,0.84,0,1,0:04:44  ,0:04:44  ,0:04:36  ,181.328125,184.0,113.5,166.0,171.0,--,65
10,00:01:30.000,00:01:30.000,0.22,0,0,0:06:45  ,0:06:45  ,0:04:47  ,169.90625,183.0,93.32000122070313,160.0,170.0,--,21
11,00:04:00.000,00:04:00.000,0.85,2,0,0:04:42  ,0:04:42  ,0:04:36  ,181.640625,185.0,115.25,168.0,175.0,--,65
12,00:01:30.000,00:01:30.000,0.21,4,0,0:07:11  ,0:07:11  ,0:04:39  ,168.90625,183.0,84.62999877929688,163.0,174.0,--,21
13,00:04:00.000,00:04:00.000,0.85,4,7,0:04:43  ,0:04:43  ,0:04:34  ,180.28125,187.0,115.35000000000001,168.0,171.0,--,65
14,00:01:30.000,00:01:30.000,0.22,0,1,0:06:52  ,0:06:52  ,0:04:34  ,169.859375,182.0,93.65999755859376,160.0,172.0,--,21
15,00:04:00.000,00:04:00.000,0.85,0,1,0:04:43  ,0:04:43  ,0:04:27  ,181.203125,186.0,114.30999755859375,169.0,173.0,--,65
16,00:01:30.000,00:01:30.000,0.17,0,0,0:08:46  ,0:08:46  ,0:04:33  ,146.40625,181.0,85.92000122070313,152.0,174.0,--,17
17,00:06:21.251,00:06:20.000,1,10,0,0:06:21  ,0:06:20  ,0:05:47  ,171.359375,184.0,91.32999877929689,151.0,159.0,--,81
18,00:03:39.177,00:03:38.000,0.57,27,0,0:06:26  ,0:06:24  ,0:05:57  ,173.46875,177.0,91.60999755859376,166.0,170.0,--,55
Summary,01:03:00.428,01:02:55.798,11.1,57,61,0:05:40  ,0:05:40  ,0:04:27  ,174.109375,187.0,101.10000000000001,155.0,175.0,--,905
