Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:22.024,00:03:22.000,0.5,--,6,0:06:44  ,0:06:44  ,0:06:18  ,164.59375,169.0,90.22044076832688,125.0,137.0,--,40
2,00:03:12.288,00:03:12.288,0.5,--,48,0:06:24  ,0:06:24  ,0:06:00  ,166.0,174.0,93.98553047708275,131.0,139.0,--,42
3,00:03:28.015,00:03:28.015,0.5,6,--,0:06:55  ,0:06:56  ,0:06:21  ,168.4375,174.0,85.62248261021244,136.0,141.0,--,45
4,00:03:12.189,00:03:12.000,0.5,--,3,0:06:24  ,0:06:24  ,0:05:54  ,168.984375,172.0,92.37324245524555,141.0,147.0,--,44
5,00:03:11.976,00:03:11.976,0.5,--,--,0:06:24  ,0:06:23  ,0:05:54  ,168.59375,172.0,92.68999318238787,145.0,149.0,--,46
6,00:02:55.100,00:02:55.000,0.5,--,--,0:05:50  ,0:05:50  ,0:05:45  ,167.640625,170.0,102.20115930579435,146.0,152.0,--,40
7,00:03:16.761,00:03:16.761,0.5,5,--,0:06:33  ,0:06:33  ,0:06:12  ,167.03125,169.0,91.2818637837364,144.0,146.0,--,45
8,00:03:22.184,00:03:22.000,0.5,--,--,0:06:44  ,0:06:44  ,0:06:28  ,166.765625,170.0,88.97498482303745,147.0,151.0,--,45
9,00:03:16.912,00:03:16.912,0.5,4,--,0:06:33  ,0:06:33  ,0:06:18  ,165.8125,169.0,91.88228742381207,145.0,152.0,--,44
10,00:00:42.551,00:00:42.551,0.12,--,6,0:05:46  ,0:05:46  ,0:06:34  ,164.8125,167.0,105.16564523861527,137.0,139.0,--,8
11,00:03:17.178,00:03:17.000,0.5,--,2,0:06:34  ,0:06:34  ,0:06:28  ,164.703125,167.0,92.3763869252447,140.0,147.0,--,41
12,00:03:02.372,00:03:02.000,0.5,--,--,0:06:04  ,0:06:04  ,0:05:44  ,166.40625,169.0,98.85382408140093,145.0,148.0,--,42
13,00:03:10.857,00:03:10.857,0.5,--,--,0:06:21  ,0:06:21  ,0:05:59  ,166.6875,169.0,94.29966303414169,146.0,149.0,--,42
14,00:00:23.955,00:00:23.955,0.07,--,--,0:06:03  ,0:06:03  ,0:06:14  ,167.171875,169.0,98.84127869140197,149.0,149.0,--,5
Summary,00:39:54.362,00:39:53.315,6.19,16,64,0:06:26  ,0:06:26  ,0:05:44  ,166.921875,174.0,93.00116475634691,141.0,152.0,--,529
