Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:17.340,00:03:17.340,0.5,5,16,0:06:34  ,0:06:34  ,0:06:22  ,162.046875,170.0,93.81353017356916,138.0,151.0,--,38
2,00:03:05.527,00:03:05.527,0.5,--,45,0:06:11  ,0:06:11  ,0:05:34  ,167.3125,172.0,96.64641768591514,146.0,155.0,--,42
3,00:03:10.194,00:03:10.000,0.5,6,--,0:06:20  ,0:06:20  ,0:05:27  ,169.046875,180.0,93.30765933891249,152.0,162.0,--,47
4,00:03:13.507,00:03:13.507,0.5,--,--,0:06:26  ,0:06:27  ,0:05:38  ,165.453125,172.0,93.70215777049633,162.0,166.0,--,48
5,00:03:25.395,00:03:24.000,0.5,11,--,0:06:50  ,0:06:47  ,0:06:36  ,164.03125,167.0,89.04402522957282,165.0,172.0,--,50
6,00:03:09.129,00:03:09.000,0.5,--,10,0:06:18  ,0:06:18  ,0:06:06  ,164.625,167.0,96.35346687107712,158.0,165.0,--,44
7,00:00:38.908,00:00:38.908,0.1,--,--,0:06:15  ,0:06:15  ,0:06:17  ,164.53125,165.0,97.24158762930178,163.0,165.0,--,9
8,00:00:30.000,00:00:30.000,0.14,--,--,0:03:40  ,0:03:40  ,0:03:04  ,195.0625,207.0,139.58602949275073,165.0,167.0,--,8
9,00:03:00.000,00:03:00.000,0.45,6,4,0:06:35  ,0:06:35  ,0:03:23  ,165.421875,194.0,91.65252909425081,167.0,176.0,--,45
10,00:00:30.000,00:00:30.000,0.13,--,--,0:03:44  ,0:03:44  ,0:03:17  ,190.640625,201.0,140.0645791072453,167.0,175.0,--,8
11,00:03:00.000,00:03:00.000,0.48,--,3,0:06:14  ,0:06:14  ,0:03:33  ,166.546875,196.0,96.1671181630547,171.0,180.0,--,47
12,00:00:30.000,00:00:30.000,0.14,--,--,0:03:32  ,0:03:32  ,0:03:07  ,194.5625,208.0,144.79665979862673,171.0,184.0,--,8
13,00:03:00.000,00:03:00.000,0.38,5,--,0:07:51  ,0:07:51  ,0:03:16  ,157.796875,199.0,80.65220721111001,171.0,188.0,--,48
14,00:00:30.000,00:00:30.000,0.14,--,--,0:03:29  ,0:03:29  ,0:02:46  ,190.03125,201.0,150.72258558933564,169.0,181.0,--,8
15,00:03:00.000,00:03:00.000,0.39,--,2,0:07:42  ,0:07:42  ,0:02:56  ,156.578125,201.0,82.92133394870771,170.0,189.0,--,51
16,00:00:30.000,00:00:30.000,0.15,--,4,0:03:24  ,0:03:24  ,0:02:56  ,191.640625,205.0,153.39127152975948,168.0,184.0,--,8
17,00:03:00.000,00:03:00.000,0.38,5,--,0:07:48  ,0:07:48  ,0:02:59  ,156.796875,201.0,81.66616711302109,168.0,188.0,--,49
18,00:00:30.000,00:00:30.000,0.15,--,--,0:03:21  ,0:03:20  ,0:03:03  ,180.0625,203.0,165.78687345431274,166.0,178.0,--,8
19,00:03:00.000,00:03:00.000,0.38,--,3,0:07:48  ,0:07:48  ,0:03:10  ,145.46875,198.0,88.06702162773004,164.0,183.0,--,46
20,00:03:31.525,00:03:31.525,0.5,6,3,0:07:03  ,0:07:03  ,0:06:13  ,164.21875,167.0,86.3648099125772,161.0,169.0,--,50
21,00:03:18.429,00:03:18.000,0.5,--,6,0:06:36  ,0:06:36  ,0:04:29  ,165.859375,184.0,91.15407421347103,170.0,181.0,--,52
22,00:01:54.985,00:01:54.985,0.26,8,--,0:07:26  ,0:07:26  ,0:06:50  ,165.171875,167.0,81.34880789432871,170.0,174.0,--,28
Summary,00:49:44.939,00:49:42.792,7.69,50,98,0:06:28  ,0:06:28  ,0:02:46  ,164.171875,208.0,93.45624121729334,162.0,189.0,--,742
