Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:18.697,00:03:18.000,0.5,6,18,0:06:37  ,0:06:36  ,0:06:48  ,168.34375,173.0,89.68770970394164,114.0,136.0,--,35
2,00:03:17.232,00:03:17.232,0.5,--,42,0:06:34  ,0:06:34  ,0:05:55  ,168.890625,176.0,90.06132768562053,135.0,149.0,--,42
3,00:03:19.914,00:03:19.914,0.5,6,--,0:06:39  ,0:06:39  ,0:06:18  ,168.296875,176.0,89.16655561628993,139.0,149.0,--,45
4,00:03:14.397,00:03:14.000,0.5,4,--,0:06:28  ,0:06:28  ,0:06:00  ,169.578125,174.0,91.00428883043216,145.0,149.0,--,45
5,00:03:14.987,00:03:14.987,0.5,5,--,0:06:30  ,0:06:29  ,0:06:17  ,169.3125,172.0,90.87126545618288,149.0,153.0,--,43
6,00:03:08.807,00:03:08.807,0.5,--,7,0:06:17  ,0:06:17  ,0:06:02  ,169.421875,172.0,93.78506063261644,142.0,148.0,--,42
7,00:00:25.966,00:00:25.966,0.07,--,--,0:06:23  ,0:06:23  ,0:06:17  ,168.609375,170.0,92.82085891607963,146.0,147.0,--,5
8,00:00:30.000,00:00:29.000,0.12,--,--,0:04:03  ,0:03:55  ,0:04:00  ,184.890625,192.0,133.33288492721627,155.0,167.0,--,7
9,00:00:30.000,00:00:30.000,0.07,--,7,0:07:14  ,0:07:14  ,0:04:04  ,168.703125,188.0,81.88348579177087,169.0,171.0,--,8
10,00:00:30.000,00:00:30.000,0.12,--,--,0:04:15  ,0:04:15  ,0:04:15  ,183.265625,194.0,128.20735296860346,166.0,169.0,--,8
11,00:00:30.000,00:00:30.000,0.08,--,--,0:06:33  ,0:06:33  ,0:04:11  ,168.703125,192.0,90.46660820135223,172.0,176.0,--,8
12,00:00:30.000,00:00:30.000,0.12,7,--,0:04:15  ,0:04:15  ,0:04:12  ,183.296875,192.0,128.07637582846732,165.0,172.0,--,8
13,00:00:30.000,00:00:30.000,0.07,--,--,0:07:08  ,0:07:08  ,0:04:13  ,165.328125,188.0,84.6316972196626,171.0,173.0,--,8
14,00:00:30.000,00:00:30.000,0.11,--,--,0:04:23  ,0:04:23  ,0:04:25  ,182.4375,190.0,125.01815790671034,165.0,171.0,--,8
15,00:00:30.000,00:00:30.000,0.08,--,--,0:06:24  ,0:06:24  ,0:04:23  ,169.46875,188.0,92.00516211333671,171.0,172.0,--,8
16,00:00:30.000,00:00:30.000,0.13,--,4,0:03:52  ,0:03:52  ,0:03:52  ,188.59375,198.0,136.6853348954018,169.0,174.0,--,8
17,00:00:30.000,00:00:30.000,0.07,--,--,0:06:52  ,0:06:52  ,0:03:51  ,169.203125,194.0,85.99131960476498,174.0,177.0,--,8
18,00:03:15.231,00:03:15.231,0.5,2,--,0:06:30  ,0:06:30  ,0:05:53  ,167.53125,172.0,91.7226599542188,153.0,168.0,--,47
19,00:00:14.769,00:00:14.000,0.04,--,--,0:06:36  ,0:06:16  ,0:06:46  ,167.59375,169.0,90.1990573835687,147.0,148.0,--,3
20,00:00:30.000,00:00:30.000,0.12,--,--,0:04:08  ,0:04:08  ,0:04:03  ,183.625,192.0,131.57250162206432,151.0,155.0,--,7
21,00:00:30.000,00:00:30.000,0.07,--,--,0:06:43  ,0:06:43  ,0:04:04  ,166.09375,189.0,89.61203918744121,160.0,164.0,--,7
22,00:00:30.000,00:00:30.000,0.1,--,--,0:04:55  ,0:04:55  ,0:03:57  ,182.828125,190.0,110.92385433136056,165.0,169.0,--,8
