Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:23.857,00:06:23.857,1,0,37,0:06:23  ,0:06:23  ,0:05:29  ,169.1875,173.0,92.69000244140625,133.0,143.0,--,78
2,00:06:19.700,00:06:18.000,1,4,7,0:06:19  ,0:06:18  ,0:05:01  ,169.875,176.0,93.24000244140626,143.0,157.0,--,81
3,00:06:21.213,00:06:21.000,1,14,1,0:06:21  ,0:06:21  ,0:06:10  ,169.765625,173.0,92.62999877929688,157.0,165.0,--,88
4,00:06:17.673,00:06:17.673,1,2,0,0:06:17  ,0:06:17  ,0:06:04  ,170.25,172.0,93.85000000000001,155.0,164.0,--,86
5,00:06:09.951,00:06:09.951,1,0,5,0:06:09  ,0:06:09  ,0:05:53  ,170.546875,173.0,95.37999877929688,156.0,159.0,--,84
6,00:06:15.208,00:06:15.000,1,3,2,0:06:15  ,0:06:15  ,0:05:42  ,169.515625,172.0,93.85000000000001,157.0,163.0,--,85
7,00:06:14.392,00:06:14.392,1,3,0,0:06:14  ,0:06:14  ,0:06:02  ,169.71875,173.0,94.52999877929688,159.0,165.0,--,86
8,00:06:19.543,00:06:19.000,1,0,8,0:06:19  ,0:06:19  ,0:06:09  ,169.34375,171.0,93.95,157.0,161.0,--,83
9,00:06:16.851,00:06:16.851,1,1,14,0:06:16  ,0:06:16  ,0:06:12  ,170.34375,174.0,93.52999877929688,152.0,162.0,--,79
10,00:06:09.678,00:06:09.678,1,0,1,0:06:09  ,0:06:09  ,0:06:04  ,170.546875,172.0,95.25,159.0,163.0,--,84
11,00:06:23.531,00:06:19.000,1,22,1,0:06:23  ,0:06:19  ,0:06:08  ,170.3125,199.0,92.22000122070312,162.0,174.0,--,88
12,00:00:48.403,00:00:48.000,0.13,8,0,0:06:20  ,0:06:17  ,0:06:16  ,172.3125,174.0,92.52999877929688,172.0,175.0,--,12
13,00:00:00.767,00:00:00.767,0,0,0,0:03:48  ,0:03:48  ,0:06:18  ,172.0,172.0,91.10000000000001,175.0,175.0,--,0
Summary,01:10:00.767,01:09:53.169,11.13,58,75,0:06:17  ,0:06:16  ,0:05:01  ,169.96875,199.0,93.70999755859376,154.0,175.0,--,936
