Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:21.972,00:06:21.000,1,1,38,0:06:21  ,0:06:21  ,0:05:38  ,168.90625,176.0,92.99808783759251,131.0,138.0,--,79
2,00:06:19.642,00:06:18.000,1,6,6,0:06:19  ,0:06:18  ,0:05:41  ,171.5625,180.0,92.12014938563254,142.0,156.0,--,83
3,00:06:12.313,00:06:12.313,1,6,8,0:06:12  ,0:06:12  ,0:05:52  ,173.5625,176.0,92.85112418411923,149.0,156.0,--,85
4,00:01:06.073,00:01:06.000,0.18,0,1,0:06:04  ,0:06:04  ,0:06:08  ,174.5625,180.0,94.20951088160663,153.0,156.0,--,15
5,00:00:30.000,00:00:29.000,0.12,0,1,0:04:02  ,0:03:54  ,0:04:11  ,189.234375,194.0,130.75848531293866,159.0,167.0,--,8
6,00:04:00.000,00:04:00.000,0.78,0,0,0:05:06  ,0:05:06  ,0:04:13  ,179.171875,189.0,109.19961560892126,170.0,173.0,--,65
7,00:05:00.000,00:05:00.000,0.77,0,2,0:06:31  ,0:06:31  ,0:05:07  ,171.9375,179.0,89.18357103098873,152.0,169.0,--,67
8,00:00:30.000,00:00:30.000,0.13,0,0,0:03:48  ,0:03:48  ,0:03:52  ,191.46875,198.0,137.13986568161417,150.0,152.0,--,8
9,00:04:00.000,00:04:00.000,0.76,9,0,0:05:14  ,0:05:14  ,0:03:57  ,179.484375,194.0,106.42709387514147,163.0,169.0,--,64
10,00:05:00.000,00:05:00.000,0.78,1,8,0:06:26  ,0:06:27  ,0:05:15  ,172.140625,183.0,90.04846912725787,154.0,168.0,--,66
11,00:00:30.000,00:00:30.000,0.12,0,1,0:04:03  ,0:04:03  ,0:03:48  ,191.46875,200.0,128.80430624693977,156.0,163.0,--,8
12,00:04:00.000,00:04:00.000,0.79,0,1,0:05:03  ,0:05:03  ,0:04:11  ,182.21875,193.0,108.65512220513205,169.0,173.0,--,65
13,00:05:00.000,00:05:00.000,0.73,0,0,0:06:53  ,0:06:53  ,0:04:51  ,170.15625,180.0,85.35331295913682,154.0,174.0,--,64
14,00:06:48.968,00:06:47.000,1,9,0,0:06:48  ,0:06:47  ,0:05:59  ,168.1875,174.0,87.23047178701941,151.0,158.0,--,85
15,00:03:11.032,00:03:11.000,0.49,21,0,0:06:31  ,0:06:31  ,0:06:05  ,172.578125,176.0,88.78806377348711,161.0,167.0,--,47
16,00:00:39.368,00:00:39.000,0.11,7,0,0:06:12  ,0:06:09  ,0:06:21  ,174.453125,177.0,92.1945136648447,169.0,170.0,--,11
Summary,00:59:09.368,00:59:03.313,9.76,59,67,0:06:03  ,0:06:03  ,0:03:48  ,173.453125,200.0,94.85052014830967,152.0,174.0,--,820
