Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:02:56.723,00:02:56.000,0.5,6,24,0:05:53  ,0:05:52  ,0:05:33  ,173.578125,176.0,97.798719575639,110.0,128.0,--,42
2,00:02:45.152,00:02:45.152,0.5,--,35,0:05:30  ,0:05:30  ,0:04:47  ,173.078125,179.0,104.9530960550683,141.0,151.0,--,40
3,00:03:06.412,00:02:58.000,0.5,6,--,0:06:12  ,0:05:56  ,0:05:50  ,172.375,176.0,93.36263567656758,133.0,144.0,--,38
4,00:03:20.364,00:03:20.364,0.5,3,--,0:06:40  ,0:06:40  ,0:06:05  ,171.65625,174.0,87.22519403937969,148.0,152.0,--,44
5,00:03:12.200,00:03:12.200,0.5,6,--,0:06:24  ,0:06:24  ,0:05:59  ,168.421875,172.0,92.67644801328355,152.0,159.0,--,44
6,00:03:07.730,00:03:07.730,0.5,--,10,0:06:15  ,0:06:15  ,0:06:08  ,169.8125,172.0,94.10613319340668,142.0,145.0,--,41
7,00:03:11.007,00:03:11.000,0.5,--,4,0:06:21  ,0:06:22  ,0:06:00  ,169.703125,172.0,92.55121466110806,146.0,150.0,--,43
8,00:03:10.519,00:03:10.000,0.5,5,--,0:06:21  ,0:06:20  ,0:06:06  ,168.234375,172.0,93.59835773720219,151.0,156.0,--,45
9,00:03:12.249,00:03:12.249,0.5,--,1,0:06:24  ,0:06:24  ,0:06:03  ,168.140625,170.0,92.80780982123825,149.0,152.0,--,43
10,00:01:57.644,00:01:57.000,0.3,3,--,0:06:27  ,0:06:25  ,0:05:57  ,167.078125,169.0,92.68438487950509,147.0,150.0,--,26
11,00:00:15.000,00:00:15.000,0.05,--,--,0:04:37  ,0:04:37  ,0:03:29  ,173.578125,177.0,124.48573334402286,147.0,150.0,--,3
12,00:00:45.000,00:00:45.000,0.12,--,--,0:06:26  ,0:06:26  ,0:03:29  ,166.890625,205.0,92.89916576943482,156.0,159.0,--,10
13,00:00:15.000,00:00:15.000,0.05,--,--,0:05:02  ,0:05:02  ,0:04:20  ,171.9375,184.0,115.48382264403854,159.0,161.0,--,3
14,00:00:45.000,00:00:45.000,0.11,--,5,0:06:41  ,0:06:41  ,0:04:15  ,166.5625,184.0,89.62401427650094,163.0,165.0,--,11
15,00:00:15.000,00:00:15.000,0.06,--,--,0:04:14  ,0:04:14  ,0:03:57  ,176.734375,192.0,133.5789949357926,157.0,157.0,--,4
16,00:00:45.000,00:00:45.000,0.11,3,--,0:06:52  ,0:06:52  ,0:03:40  ,166.46875,194.0,87.42381700339466,156.0,166.0,--,10
17,00:00:15.000,00:00:15.000,0.07,--,--,0:03:48  ,0:03:48  ,0:03:08  ,182.0625,200.0,143.97253422159287,164.0,166.0,--,3
18,00:00:45.000,00:00:45.000,0.12,--,--,0:06:04  ,0:06:04  ,0:03:08  ,167.984375,200.0,97.92974078961647,168.0,172.0,--,12
19,00:00:15.000,00:00:15.000,0.07,--,--,0:03:44  ,0:03:44  ,0:03:32  ,185.328125,201.0,144.3925502961386,164.0,166.0,--,4
20,00:00:45.000,00:00:45.000,0.12,--,--,0:06:22  ,0:06:22  ,0:03:32  ,166.59375,203.0,94.09716726653848,171.0,175.0,--,12
21,00:00:15.000,00:00:15.000,0.06,--,--,0:04:02  ,0:04:02  ,0:03:51  ,182.53125,192.0,135.27546552655795,166.0,170.0,--,4
22,00:00:45.000,00:00:45.000,0.12,--,--,0:06:02  ,0:06:02  ,0:03:49  ,168.828125,194.0,97.91417818718186,163.0,164.0,--,12
23,00:00:40.992,00:00:40.992,0.1,6,--,0:06:40  ,0:06:40  ,0:06:20  ,165.53125,167.0,90.52006486686423,161.0,165.0,--,10
Summary,00:36:40.992,00:36:30.687,5.97,39,79,0:06:09  ,0:06:07  ,0:03:08  ,170.140625,205.0,95.45501459508118,146.0,175.0,--,504
