Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:46.484,00:05:46.484,1,--,62,0:05:46  ,0:05:46  ,0:05:14  ,169.125,245.0,102.39063709617172,123.0,147.0,--,88
2,00:06:18.162,00:06:18.000,1,6,--,0:06:18  ,0:06:18  ,0:05:25  ,169.0625,172.0,93.84823126817984,147.0,152.0,--,91
3,00:06:11.544,00:06:11.000,1,20,--,0:06:11  ,0:06:11  ,0:06:02  ,170.0625,175.0,94.95819077822212,155.0,163.0,--,92
4,00:06:06.507,00:06:06.507,1,--,--,0:06:06  ,0:06:06  ,0:05:42  ,171.734375,177.0,95.32608483445827,154.0,163.0,--,88
5,00:06:03.443,00:06:02.000,1,3,11,0:06:03  ,0:06:02  ,0:05:45  ,169.8125,174.0,97.21768923666424,155.0,160.0,--,91
6,00:05:54.687,00:05:54.687,1,6,5,0:05:54  ,0:05:54  ,0:05:41  ,167.984375,172.0,100.70176376440219,154.0,162.0,--,86
7,00:04:56.284,00:04:56.000,1,8,--,0:04:56  ,0:04:56  ,0:04:36  ,176.921875,182.0,114.4620507978067,170.0,175.0,--,83
8,00:04:46.054,00:04:46.000,1,7,8,0:04:46  ,0:04:46  ,0:04:26  ,178.109375,182.0,117.76506267054417,176.0,184.0,--,85
9,00:04:42.236,00:04:42.000,1,10,5,0:04:42  ,0:04:42  ,0:04:09  ,177.25,184.0,119.93684207811037,178.0,185.0,--,83
10,00:05:23.405,00:05:23.405,1,--,3,0:05:23  ,0:05:23  ,0:04:15  ,173.0625,184.0,107.20166950782387,165.0,181.0,--,82
11,00:06:10.557,00:06:10.000,1,4,14,0:06:10  ,0:06:10  ,0:05:49  ,169.1875,179.0,95.70352793588118,157.0,166.0,--,84
12,00:06:04.731,00:06:04.731,1,--,13,0:06:04  ,0:06:04  ,0:05:52  ,170.671875,175.0,96.38659271973286,154.0,161.0,--,81
13,00:05:57.221,00:05:56.000,1,6,--,0:05:57  ,0:05:56  ,0:05:49  ,170.046875,174.0,98.77467359397181,156.0,160.0,--,79
14,00:00:38.685,00:00:38.685,0.11,--,--,0:05:53  ,0:05:53  ,0:06:26  ,170.515625,172.0,99.6634950113998,158.0,159.0,--,8
15,00:00:04.961,00:00:04.961,0.02,--,--,0:05:04  ,0:05:04  ,0:06:48  ,169.40625,170.0,116.22699682379805,159.0,159.0,--,1
Summary,01:15:04.961,01:15:00.460,13.13,70,122,0:05:43  ,0:05:42  ,0:04:09  ,171.46875,245.0,101.81926663536703,156.0,185.0,--,1122
