Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:16.031,00:06:16.000,1,2,57,0:06:16  ,0:06:16  ,0:05:46  ,169.03125,177.0,94.3975213327698,124.0,136.0,--,75
2,00:06:17.459,00:06:17.459,1,8,--,0:06:17  ,0:06:17  ,0:05:32  ,170.5625,176.0,93.19613359043137,143.0,150.0,--,86
3,00:06:38.697,00:06:38.000,1,14,--,0:06:38  ,0:06:37  ,0:06:25  ,168.703125,174.0,89.2041717113782,151.0,159.0,--,93
4,00:06:15.100,00:06:15.000,1,4,--,0:06:15  ,0:06:15  ,0:05:47  ,168.5625,172.0,94.89497492342576,152.0,159.0,--,86
5,00:06:23.102,00:06:23.102,1,--,9,0:06:23  ,0:06:23  ,0:05:24  ,168.40625,172.0,92.99907683159648,150.0,156.0,--,92
6,00:06:00.690,00:06:00.000,1,9,8,0:06:00  ,0:06:00  ,0:05:39  ,167.90625,172.0,99.07185241377891,151.0,157.0,--,87
7,00:06:21.828,00:06:21.828,1,6,--,0:06:21  ,0:06:21  ,0:05:49  ,168.140625,172.0,93.4567807302613,155.0,159.0,--,90
8,00:06:16.371,00:06:16.000,1,6,7,0:06:16  ,0:06:16  ,0:06:02  ,167.890625,170.0,94.95299090868653,153.0,157.0,--,88
9,00:06:05.612,00:06:05.612,1,11,7,0:06:05  ,0:06:05  ,0:05:42  ,167.984375,170.0,97.69265700279203,156.0,160.0,--,84
10,00:06:02.856,00:06:02.856,1,--,3,0:06:02  ,0:06:02  ,0:05:50  ,168.703125,172.0,98.0152899867087,163.0,173.0,--,90
11,00:06:15.213,00:06:15.000,1,5,11,0:06:15  ,0:06:15  ,0:05:44  ,168.78125,172.0,94.74344228403227,155.0,163.0,--,84
12,00:06:12.332,00:06:12.000,1,6,19,0:06:12  ,0:06:12  ,0:05:29  ,169.0625,177.0,95.31770992445459,155.0,163.0,--,87
13,00:06:04.473,00:06:04.473,1,5,5,0:06:04  ,0:06:04  ,0:05:25  ,170.484375,174.0,96.56090260668931,162.0,169.0,--,87
14,00:00:46.639,00:00:46.639,0.18,--,--,0:04:22  ,0:04:22  ,0:05:04  ,173.953125,176.0,131.50006328838688,169.0,172.0,--,12
Summary,01:21:56.403,01:21:53.969,13.18,78,126,0:06:13  ,0:06:12  ,0:05:04  ,168.828125,177.0,95.2459964982816,152.0,173.0,--,1141
