Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:22.459,00:06:22.459,1,0,35,0:06:22  ,0:06:22  ,0:06:00  ,173.0,179.0,90.37000122070313,129.0,139.0,--,75
2,00:06:28.460,00:06:28.000,1,0,6,0:06:28  ,0:06:28  ,0:05:58  ,170.21875,177.0,89.94000244140625,143.0,155.0,--,84
3,00:02:09.080,00:02:09.000,0.34,0,0,0:06:24  ,0:06:23  ,0:06:04  ,173.375,178.0,91.39000244140625,142.0,146.0,--,28
4,00:04:43.852,00:04:43.852,1,0,0,0:04:43  ,0:04:43  ,0:04:29  ,182.546875,190.0,114.0300048828125,165.0,170.0,--,75
5,00:00:16.148,00:00:16.000,0.05,0,0,0:05:00  ,0:04:58  ,0:04:52  ,179.25,180.0,113.0199951171875,169.0,169.0,--,4
6,00:01:30.000,00:01:29.000,0.21,1,0,0:07:14  ,0:07:09  ,0:04:57  ,170.96875,179.0,82.9,157.0,168.0,--,19
7,00:04:42.566,00:04:42.566,1,8,6,0:04:42  ,0:04:42  ,0:04:34  ,183.5625,189.0,112.43000488281251,170.0,174.0,--,76
8,00:00:17.434,00:00:17.434,0.06,0,1,0:04:52  ,0:04:52  ,0:04:48  ,179.28125,181.0,115.09000244140626,166.0,166.0,--,5
9,00:01:30.000,00:01:29.000,0.21,0,1,0:07:16  ,0:07:11  ,0:04:50  ,170.1875,179.0,83.57999877929689,151.0,166.0,--,18
10,00:04:40.471,00:04:40.471,1,0,1,0:04:40  ,0:04:40  ,0:04:32  ,184.640625,188.0,113.1199951171875,168.0,175.0,--,75
11,00:00:19.529,00:00:19.529,0.07,0,0,0:04:48  ,0:04:48  ,0:04:42  ,184.296875,186.0,114.8699951171875,173.0,173.0,--,5
12,00:01:30.000,00:01:29.000,0.21,1,0,0:06:58  ,0:06:54  ,0:04:43  ,170.65625,183.0,88.64000244140625,162.0,173.0,--,20
13,00:04:43.742,00:04:43.742,1,1,1,0:04:43  ,0:04:43  ,0:04:36  ,184.078125,192.0,111.95999755859376,169.0,174.0,--,76
14,00:00:16.258,00:00:16.000,0.06,1,0,0:04:42  ,0:04:38  ,0:04:40  ,186.25,188.0,114.3199951171875,174.0,175.0,--,4
15,00:01:30.000,00:01:29.000,0.21,3,0,0:07:13  ,0:07:08  ,0:04:39  ,169.84375,186.0,85.75999755859375,165.0,176.0,--,21
16,00:04:36.040,00:04:36.040,1,5,8,0:04:36  ,0:04:36  ,0:04:23  ,183.296875,190.0,116.8199951171875,173.0,176.0,--,75
17,00:00:23.960,00:00:23.960,0.08,0,1,0:04:51  ,0:04:51  ,0:04:48  ,180.078125,182.0,114.4,172.0,173.0,--,6
18,00:01:30.000,00:01:29.000,0.23,0,0,0:06:22  ,0:06:18  ,0:04:51  ,172.375,181.0,90.57999877929689,153.0,172.0,--,19
19,00:05:00.000,00:04:57.000,0.77,34,0,0:06:29  ,0:06:25  ,0:05:40  ,171.015625,179.0,89.75999755859375,160.0,170.0,--,69
20,00:00:21.662,00:00:21.662,0.06,1,0,0:05:51  ,0:05:52  ,0:06:17  ,175.390625,177.0,90.12999877929688,170.0,170.0,--,6
Summary,00:52:51.662,00:52:42.715,9.56,55,62,0:05:31  ,0:05:30  ,0:04:23  ,177.171875,192.0,100.82000122070313,157.0,176.0,--,761
