Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:19.308,00:06:19.308,1,0,33,0:06:19  ,0:06:19  ,0:05:50  ,169.453125,185.0,92.64000244140625,128.0,141.0,--,75
2,00:06:09.560,00:06:09.000,1,1,10,0:06:09  ,0:06:09  ,0:06:00  ,173.125,184.0,94.25999755859375,139.0,149.0,--,82
3,00:06:00.648,00:06:00.648,1,0,2,0:06:00  ,0:06:00  ,0:05:50  ,173.625,176.0,96.32999877929689,144.0,149.0,--,83
4,00:01:30.484,00:01:30.000,0.25,0,0,0:05:59  ,0:05:57  ,0:05:51  ,173.40625,175.0,98.10000000000001,147.0,154.0,--,21
5,00:00:30.000,00:00:29.000,0.14,0,0,0:03:40  ,0:03:33  ,0:03:17  ,200.40625,207.0,123.5300048828125,165.0,172.0,--,8
6,00:03:00.000,00:03:00.000,0.44,6,0,0:06:45  ,0:06:45  ,0:03:31  ,171.828125,194.0,88.82999877929689,153.0,172.0,--,39
7,00:00:30.000,00:00:30.000,0.13,1,0,0:03:46  ,0:03:46  ,0:03:46  ,199.796875,205.0,116.73000488281251,167.0,173.0,--,8
8,00:03:00.000,00:03:00.000,0.49,2,4,0:06:09  ,0:06:09  ,0:03:45  ,172.109375,199.0,95.85999755859376,157.0,174.0,--,44
9,00:00:30.000,00:00:30.000,0.14,0,1,0:03:38  ,0:03:38  ,0:03:34  ,193.46875,199.0,128.95000000000002,161.0,169.0,--,8
10,00:03:00.000,00:03:00.000,0.48,0,5,0:06:13  ,0:06:13  ,0:03:37  ,171.9375,190.0,96.55999755859375,152.0,170.0,--,42
11,00:02:00.000,00:02:00.000,0.33,0,1,0:06:07  ,0:06:07  ,0:06:00  ,173.140625,174.0,94.47000122070312,150.0,154.0,--,27
12,00:00:30.000,00:00:30.000,0.14,0,0,0:03:36  ,0:03:36  ,0:03:13  ,198.96875,206.0,125.50999755859375,164.0,173.0,--,8
13,00:03:00.000,00:03:00.000,0.48,1,0,0:06:13  ,0:06:13  ,0:03:26  ,173.03125,198.0,95.49000244140626,156.0,174.0,--,42
14,00:00:30.000,00:00:30.000,0.14,0,0,0:03:30  ,0:03:30  ,0:03:23  ,199.328125,204.0,129.9300048828125,166.0,174.0,--,9
15,00:03:00.000,00:03:00.000,0.48,0,0,0:06:17  ,0:06:17  ,0:03:27  ,171.75,196.0,96.77999877929688,155.0,175.0,--,42
16,00:00:30.000,00:00:30.000,0.14,0,1,0:03:33  ,0:03:33  ,0:03:26  ,198.265625,203.0,129.44000244140625,165.0,174.0,--,8
17,00:03:00.000,00:03:00.000,0.48,0,0,0:06:14  ,0:06:14  ,0:03:30  ,171.28125,194.0,96.40999755859376,156.0,175.0,--,43
18,00:06:04.852,00:06:04.852,1,8,0,0:06:04  ,0:06:04  ,0:05:41  ,172.421875,176.0,95.22000122070312,151.0,160.0,--,83
19,00:03:55.148,00:03:55.000,0.61,29,1,0:06:24  ,0:06:24  ,0:05:44  ,173.375,175.0,91.25,164.0,171.0,--,60
20,00:00:00.363,00:00:00.363,0,0,0,0:02:24  ,0:02:24  ,0:06:18  ,169.0,169.0,92.9,163.0,163.0,--,0
Summary,00:53:00.363,00:52:58.171,8.87,49,60,0:05:58  ,0:05:58  ,0:03:13  ,173.71875,207.0,96.32999877929689,149.0,175.0,--,732
