Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:19.849,00:06:19.849,1,0,37,0:06:19  ,0:06:19  ,0:05:19  ,170.84375,178.0,92.25999755859375,135.0,146.0,--,79
2,00:06:23.027,00:06:20.000,1,0,7,0:06:22  ,0:06:20  ,0:06:02  ,172.21875,186.0,91.70999755859376,139.0,147.0,--,82
3,00:06:24.277,00:06:24.000,1,0,0,0:06:24  ,0:06:24  ,0:06:14  ,172.03125,176.0,91.30999755859375,142.0,148.0,--,84
4,00:06:27.223,00:06:27.000,1,9,0,0:06:27  ,0:06:27  ,0:06:00  ,171.140625,175.0,90.55000000000001,144.0,155.0,--,84
5,00:06:21.989,00:06:21.989,1,1,9,0:06:21  ,0:06:21  ,0:06:13  ,171.65625,174.0,91.37000122070313,140.0,152.0,--,79
6,00:06:22.986,00:06:22.986,1,0,1,0:06:22  ,0:06:22  ,0:06:08  ,170.21875,173.0,91.72999877929688,144.0,151.0,--,81
7,00:06:26.276,00:06:23.000,1,30,0,0:06:26  ,0:06:23  ,0:05:45  ,169.5625,176.0,92.12999877929688,152.0,171.0,--,88
8,00:00:14.373,00:00:14.373,0.04,2,0,0:05:38  ,0:05:39  ,0:05:51  ,174.46875,176.0,99.49000244140626,171.0,172.0,--,4
9,00:00:36.591,00:00:35.000,0.1,3,0,0:06:06  ,0:05:51  ,0:05:51  ,171.328125,174.0,99.19000244140625,171.0,173.0,--,10
Summary,00:45:36.591,00:45:28.197,7.14,46,54,0:06:23  ,0:06:21  ,0:05:19  ,171.109375,186.0,91.72000122070312,143.0,173.0,--,591
