Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:43.932,00:05:39.000,1,7,53,0:05:43  ,0:05:39  ,0:04:59  ,162.5625,172.0,107.31447049400356,149.0,160.0,--,83
2,00:05:39.288,00:05:31.000,1,9,--,0:05:39  ,0:05:31  ,0:04:54  ,164.65625,174.0,107.40006336872707,165.0,170.0,--,88
3,00:04:55.825,00:04:55.825,1,7,11,0:04:55  ,0:04:55  ,0:04:41  ,174.96875,180.0,115.91933208198324,171.0,178.0,--,81
4,00:04:53.337,00:04:53.000,1,--,--,0:04:53  ,0:04:53  ,0:04:32  ,177.25,182.0,115.39796549717838,180.0,191.0,--,84
5,00:05:29.226,00:05:29.000,1,3,--,0:05:29  ,0:05:29  ,0:05:03  ,171.34375,174.0,106.3625742772197,174.0,177.0,--,86
6,00:05:43.396,00:05:43.396,1,12,4,0:05:43  ,0:05:43  ,0:05:08  ,170.390625,173.0,102.54401726409019,177.0,184.0,--,94
7,00:05:35.147,00:05:35.000,1,--,13,0:05:35  ,0:05:35  ,0:05:25  ,169.5625,172.0,105.58107970457988,173.0,179.0,--,83
8,00:05:36.962,00:05:36.962,1,6,3,0:05:36  ,0:05:36  ,0:05:12  ,168.796875,174.0,105.4886935699702,176.0,182.0,--,89
9,00:02:12.304,00:02:12.000,0.36,4,--,0:06:09  ,0:06:08  ,0:05:18  ,168.171875,170.0,96.58867977499828,176.0,177.0,--,35
Summary,00:45:49.417,00:45:35.183,8.36,48,85,0:05:28  ,0:05:27  ,0:04:32  ,169.640625,182.0,107.45231622308,171.0,191.0,--,723
