Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:16.100,00:06:16.100,1,17,34,0:06:16  ,0:06:16  ,0:04:54  ,168.0625,174.0,96.52000122070314,132.0,149.0,--,78
2,00:06:31.385,00:06:27.000,1,4,5,0:06:31  ,0:06:27  ,0:05:55  ,166.203125,173.0,92.30000000000001,149.0,159.0,--,85
3,00:06:19.192,00:06:19.000,1,7,10,0:06:19  ,0:06:19  ,0:06:09  ,169.078125,172.0,93.15,158.0,168.0,--,87
4,00:06:25.075,00:06:25.075,1,11,2,0:06:25  ,0:06:25  ,0:06:02  ,169.40625,173.0,92.47000122070312,161.0,165.0,--,90
5,00:06:27.728,00:06:27.000,1,7,13,0:06:27  ,0:06:27  ,0:06:06  ,169.625,173.0,91.47999877929688,157.0,167.0,--,86
6,00:06:24.490,00:06:24.490,1,6,1,0:06:24  ,0:06:24  ,0:06:04  ,169.796875,173.0,91.52000122070314,160.0,164.0,--,87
7,00:06:29.676,00:06:29.000,1,4,0,0:06:29  ,0:06:29  ,0:06:20  ,169.5625,172.0,90.89000244140625,161.0,165.0,--,87
8,00:06:19.897,00:06:19.897,1,0,6,0:06:19  ,0:06:19  ,0:06:06  ,169.171875,173.0,93.27999877929688,159.0,161.0,--,84
9,00:06:08.423,00:06:08.423,1,4,0,0:06:08  ,0:06:08  ,0:05:52  ,170.296875,174.0,95.65,164.0,169.0,--,87
10,00:06:01.594,00:06:01.000,1,1,2,0:06:01  ,0:06:01  ,0:05:52  ,170.859375,174.0,97.02999877929688,165.0,168.0,--,85
11,00:06:06.731,00:06:06.731,1,2,4,0:06:06  ,0:06:06  ,0:05:51  ,170.71875,173.0,95.89000244140625,163.0,169.0,--,85
12,00:05:59.025,00:05:59.000,1,5,0,0:05:59  ,0:05:59  ,0:05:46  ,171.484375,174.0,97.20999755859376,168.0,170.0,--,87
13,00:06:05.092,00:06:05.000,1,0,2,0:06:05  ,0:06:05  ,0:05:41  ,170.09375,174.0,95.74000244140626,163.0,169.0,--,83
14,00:06:04.128,00:06:04.000,1,2,7,0:06:04  ,0:06:04  ,0:05:55  ,171.828125,175.0,96.22000122070312,162.0,164.0,--,82
15,00:02:21.464,00:02:21.000,0.4,0,6,0:05:54  ,0:05:53  ,0:05:50  ,172.296875,176.0,96.44000244140625,157.0,164.0,--,30
16,00:04:27.449,00:04:27.000,0.75,0,7,0:05:55  ,0:05:54  ,0:05:25  ,173.015625,176.0,99.04000244140626,162.0,164.0,--,61
Summary,01:34:27.449,01:34:19.716,15.15,73,100,0:06:13  ,0:06:13  ,0:04:54  ,169.921875,176.0,94.47000122070312,159.0,170.0,--,1282
