Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:24.463,00:06:24.463,1,4,37,0:06:24  ,0:06:24  ,0:05:46  ,175.390625,185.0,89.02000122070314,138.0,151.0,--,71
2,00:06:19.924,00:06:19.924,1,0,5,0:06:19  ,0:06:19  ,0:06:02  ,174.6875,179.0,90.84000244140626,145.0,155.0,--,84
3,00:06:11.038,00:06:11.000,1,0,0,0:06:11  ,0:06:11  ,0:05:59  ,175.25,179.0,92.62999877929688,147.0,152.0,--,84
4,00:06:30.326,00:06:30.000,1,10,1,0:06:30  ,0:06:29  ,0:05:59  ,174.796875,179.0,88.42000122070313,150.0,157.0,--,89
5,00:06:09.815,00:06:09.815,1,2,8,0:06:09  ,0:06:09  ,0:05:50  ,174.5625,177.0,92.82999877929689,147.0,154.0,--,82
6,00:06:11.760,00:06:11.760,1,0,1,0:06:11  ,0:06:11  ,0:06:04  ,174.515625,177.0,92.85000000000001,150.0,155.0,--,85
7,00:06:31.680,00:06:31.000,1,27,0,0:06:31  ,0:06:31  ,0:05:52  ,173.890625,178.0,87.92999877929688,157.0,168.0,--,92
8,00:00:40.994,00:00:40.994,0.11,7,0,0:06:15  ,0:06:15  ,0:06:13  ,175.5625,177.0,91.55000000000001,169.0,171.0,--,11
9,00:00:39.737,00:00:39.000,0.11,3,0,0:06:09  ,0:06:02  ,0:06:12  ,174.71875,176.0,90.10999755859376,169.0,171.0,--,10
Summary,00:45:39.737,00:45:37.956,7.22,52,53,0:06:19  ,0:06:19  ,0:05:46  ,174.734375,185.0,90.60999755859376,148.0,171.0,--,609
