Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:58.968,00:03:58.000,0.5,--,28,0:07:58  ,0:07:56  ,0:05:45  ,162.34375,167.0,77.32962926681873,121.0,130.0,--,39
2,00:03:13.410,00:03:13.000,0.5,--,14,0:06:26  ,0:06:26  ,0:05:34  ,166.359375,170.0,93.23844920650521,139.0,146.0,--,44
3,00:03:06.987,00:03:05.000,0.5,29,33,0:06:13  ,0:06:10  ,0:05:27  ,167.265625,169.0,95.91866913255168,144.0,148.0,--,41
4,00:03:11.183,00:03:11.183,0.5,--,--,0:06:22  ,0:06:22  ,0:05:53  ,167.875,170.0,93.47295230475245,143.0,146.0,--,43
5,00:02:59.752,00:02:59.000,0.5,--,4,0:05:59  ,0:05:58  ,0:05:00  ,168.75,172.0,98.90169726308707,148.0,152.0,--,41
6,00:03:35.292,00:03:35.292,0.5,7,--,0:07:10  ,0:07:10  ,0:05:24  ,162.890625,172.0,85.54551748348155,149.0,154.0,--,52
7,00:02:40.097,00:02:39.000,0.5,7,6,0:05:20  ,0:05:18  ,0:04:58  ,169.1875,172.0,110.75664387377483,154.0,158.0,--,39
8,00:03:12.170,00:03:12.170,0.5,6,13,0:06:24  ,0:06:24  ,0:04:51  ,168.90625,172.0,92.42510417413182,150.0,154.0,--,47
9,00:02:51.530,00:02:50.000,0.5,4,--,0:05:43  ,0:05:40  ,0:05:37  ,168.921875,172.0,103.53692841967444,153.0,155.0,--,41
10,00:02:59.525,00:02:59.525,0.5,7,--,0:05:59  ,0:05:59  ,0:05:32  ,168.4375,172.0,99.21047917246196,155.0,158.0,--,46
11,00:03:12.869,00:03:12.000,0.5,--,3,0:06:25  ,0:06:24  ,0:05:40  ,167.96875,172.0,92.60412410011604,154.0,158.0,--,50
12,00:02:37.534,00:02:37.000,0.5,5,--,0:05:15  ,0:05:14  ,0:05:26  ,168.09375,170.0,113.29099672820062,157.0,165.0,--,41
13,00:03:10.281,00:03:10.000,0.5,3,--,0:06:20  ,0:06:20  ,0:05:53  ,168.0625,170.0,93.81126594717622,159.0,165.0,--,45
14,00:01:09.646,00:01:09.646,0.23,9,--,0:05:06  ,0:05:06  ,0:05:44  ,168.0625,170.0,116.6128877831791,158.0,160.0,--,16
Summary,00:41:59.244,00:41:50.816,6.73,76,102,0:06:14  ,0:06:13  ,0:04:51  ,167.140625,172.0,95.76561177519707,148.0,165.0,--,585
