Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:41.235,00:05:36.000,1,6,61,0:05:41  ,0:05:36  ,0:05:02  ,162.78125,176.0,108.01730067017496,144.0,158.0,--,75
2,00:05:17.923,00:05:07.000,1,10,--,0:05:17  ,0:05:07  ,0:04:26  ,169.046875,184.0,111.64059694585964,164.0,175.0,--,86
3,00:05:24.727,00:05:24.000,1,7,10,0:05:24  ,0:05:23  ,0:04:06  ,171.890625,185.0,107.49312113275134,163.0,175.0,--,82
4,00:05:04.188,00:05:04.000,1,5,5,0:05:04  ,0:05:04  ,0:04:04  ,173.8125,186.0,113.4823141607322,171.0,179.0,--,82
5,00:05:15.432,00:05:15.432,1,2,2,0:05:15  ,0:05:15  ,0:04:59  ,173.890625,180.0,109.38790956913165,174.0,179.0,--,85
6,00:06:00.871,00:05:59.000,1,9,--,0:06:00  ,0:05:59  ,0:05:28  ,168.6875,170.0,98.56355579245061,172.0,178.0,--,91
7,00:05:02.396,00:05:02.396,1,--,14,0:05:02  ,0:05:02  ,0:04:38  ,173.21875,180.0,114.54610168764634,174.0,186.0,--,81
8,00:05:37.373,00:05:37.000,1,5,3,0:05:37  ,0:05:37  ,0:04:40  ,169.875,178.0,104.69151290313373,174.0,183.0,--,88
9,00:06:00.106,00:06:00.106,1,6,3,0:06:00  ,0:06:00  ,0:05:15  ,170.140625,172.0,97.9293527333441,173.0,177.0,--,89
10,00:01:15.047,00:01:14.000,0.21,--,--,0:06:00  ,0:05:55  ,0:05:42  ,169.4375,170.0,98.32510984465553,175.0,182.0,--,17
Summary,00:50:39.298,00:50:18.934,9.21,50,98,0:05:30  ,0:05:27  ,0:04:04  ,170.234375,186.0,106.75286690141522,168.0,186.0,--,776
