Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:29.426,00:06:29.426,1,1,36,0:06:29  ,0:06:29  ,0:05:53  ,168.234375,179.0,91.70999755859376,133.0,141.0,--,78
2,00:06:28.756,00:06:28.756,1,3,9,0:06:28  ,0:06:28  ,0:05:47  ,168.65625,176.0,91.47000122070312,145.0,151.0,--,83
3,00:06:42.939,00:06:42.939,1,14,0,0:06:42  ,0:06:42  ,0:06:21  ,167.265625,172.0,89.30000000000001,148.0,153.0,--,87
4,00:06:31.729,00:06:31.729,1,1,0,0:06:31  ,0:06:31  ,0:06:00  ,167.921875,170.0,91.67999877929688,147.0,152.0,--,84
5,00:06:24.049,00:06:24.000,1,0,4,0:06:24  ,0:06:24  ,0:06:10  ,168.578125,170.0,92.95999755859376,148.0,152.0,--,82
6,00:06:24.334,00:06:24.000,1,1,1,0:06:24  ,0:06:24  ,0:05:58  ,168.578125,171.0,92.52000122070314,151.0,158.0,--,83
7,00:06:20.271,00:06:20.000,1,4,1,0:06:20  ,0:06:20  ,0:06:03  ,168.578125,171.0,94.02999877929688,154.0,157.0,--,84
8,00:06:12.595,00:06:12.595,1,0,0,0:06:12  ,0:06:12  ,0:06:00  ,168.71875,172.0,95.87999877929688,155.0,160.0,--,83
9,00:06:09.625,00:06:09.625,1,0,10,0:06:09  ,0:06:09  ,0:06:05  ,169.84375,171.0,95.69000244140625,154.0,160.0,--,81
10,00:06:06.381,00:06:06.000,1,0,11,0:06:06  ,0:06:06  ,0:05:53  ,169.3125,173.0,96.39000244140625,153.0,162.0,--,79
11,00:06:05.946,00:06:05.946,1,0,1,0:06:05  ,0:06:05  ,0:05:51  ,169.828125,172.0,96.77999877929688,159.0,164.0,--,83
12,00:00:03.949,00:00:03.949,0.01,0,0,0:06:04  ,0:06:04  ,0:06:05  ,169.0,169.0,97.32999877929689,157.0,158.0,--,1
13,00:05:01.402,00:04:59.000,0.8,19,0,0:06:17  ,0:06:14  ,0:05:39  ,169.359375,172.0,92.97999877929688,163.0,173.0,--,70
Summary,01:15:01.402,01:14:57.965,11.81,45,73,0:06:21  ,0:06:20  ,0:05:39  ,168.703125,179.0,93.4,150.0,173.0,--,978
