Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:10.152,00:06:10.152,1,1,36,0:06:10  ,0:06:10  ,0:05:34  ,168.21875,177.0,96.74000244140626,134.0,145.0,--,78
2,00:06:23.510,00:06:23.510,1,5,11,0:06:23  ,0:06:23  ,0:05:41  ,168.890625,177.0,93.17000122070313,145.0,156.0,--,86
3,00:06:24.224,00:06:24.000,1,6,9,0:06:24  ,0:06:24  ,0:05:57  ,167.90625,170.0,92.75,146.0,156.0,--,83
4,00:01:02.114,00:01:02.000,0.16,0,1,0:06:28  ,0:06:28  ,0:06:26  ,167.515625,169.0,90.92999877929688,148.0,153.0,--,14
5,00:00:10.000,00:00:09.000,0.05,0,0,0:03:03  ,0:02:45  ,0:02:27  ,205.328125,218.0,127.24000244140626,157.0,163.0,--,2
6,00:02:30.000,00:02:30.000,0.38,2,2,0:06:35  ,0:06:35  ,0:02:32  ,167.25,218.0,93.12999877929688,156.0,174.0,--,33
7,00:00:10.000,00:00:10.000,0.05,0,0,0:03:06  ,0:03:06  ,0:02:41  ,203.09375,212.0,130.05999755859375,158.0,165.0,--,3
8,00:02:30.000,00:02:30.000,0.37,1,1,0:06:48  ,0:06:48  ,0:02:53  ,165.40625,195.0,91.35000000000001,154.0,172.0,--,33
9,00:00:10.000,00:00:10.000,0.06,0,0,0:02:53  ,0:02:53  ,0:02:28  ,203.90625,221.0,110.7,154.0,162.0,--,2
10,00:02:30.000,00:02:30.000,0.38,0,0,0:06:35  ,0:06:35  ,0:02:33  ,167.265625,221.0,95.07000122070313,157.0,174.0,--,34
11,00:05:00.000,00:05:00.000,0.77,0,0,0:06:27  ,0:06:27  ,0:06:03  ,167.40625,169.0,92.57999877929689,154.0,158.0,--,66
12,00:00:10.000,00:00:10.000,0.06,0,0,0:02:51  ,0:02:51  ,0:02:18  ,203.5,225.0,108.0,159.0,164.0,--,2
13,00:02:30.000,00:02:30.000,0.38,0,0,0:06:29  ,0:06:29  ,0:02:17  ,167.71875,226.0,94.59000244140626,160.0,179.0,--,34
14,00:00:10.000,00:00:10.000,0.05,0,0,0:03:02  ,0:03:02  ,0:02:42  ,203.296875,217.0,107.4,159.0,167.0,--,2
15,00:02:30.000,00:02:30.000,0.37,0,0,0:06:48  ,0:06:48  ,0:02:42  ,166.765625,214.0,90.69000244140625,160.0,176.0,--,33
16,00:00:10.000,00:00:10.000,0.06,0,0,0:02:44  ,0:02:44  ,0:02:20  ,209.90625,226.0,113.5199951171875,161.0,169.0,--,2
17,00:02:30.000,00:02:30.000,0.33,1,1,0:07:31  ,0:07:31  ,0:02:22  ,155.203125,223.0,87.77000122070314,153.0,180.0,--,32
18,00:06:34.966,00:06:34.966,1,17,2,0:06:34  ,0:06:34  ,0:05:51  ,167.296875,172.0,91.25999755859375,159.0,172.0,--,89
19,00:03:25.034,00:03:25.000,0.53,24,0,0:06:24  ,0:06:24  ,0:06:16  ,168.3125,171.0,92.77000122070314,173.0,177.0,--,54
20,00:00:06.477,00:00:05.000,0.02,1,0,0:06:59  ,0:05:23  ,0:06:24  ,169.5,170.0,89.9,172.0,174.0,--,2
Summary,00:51:06.477,00:51:03.628,8.03,59,63,0:06:21  ,0:06:21  ,0:02:17  ,167.796875,226.0,93.27999877929688,152.0,180.0,--,684
