Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:45.328,00:06:44.000,1,6,57,0:06:45  ,0:06:44  ,0:06:08  ,167.46875,178.0,88.39157303069588,119.0,131.0,--,81
2,00:06:53.626,00:06:49.000,1,11,6,0:06:53  ,0:06:49  ,0:06:16  ,166.46875,173.0,87.1386233192125,139.0,151.0,--,85
3,00:06:21.046,00:06:21.000,0.94,6,5,0:06:45  ,0:06:45  ,0:06:20  ,167.765625,170.0,88.1419602604548,146.0,158.0,--,84
4,00:03:00.000,00:03:00.000,0.65,--,6,0:04:35  ,0:04:35  ,0:04:22  ,180.671875,189.0,120.68656040099167,164.0,175.0,--,49
5,00:01:30.000,00:01:30.000,0.21,--,--,0:07:09  ,0:07:09  ,0:04:50  ,165.796875,183.0,84.34819384561618,164.0,175.0,--,23
6,00:03:00.000,00:03:00.000,0.64,1,--,0:04:40  ,0:04:39  ,0:04:22  ,180.3125,184.0,118.843673274119,171.0,178.0,--,52
7,00:01:30.000,00:01:30.000,0.18,--,--,0:08:21  ,0:08:21  ,0:04:42  ,153.0625,179.0,78.18592383583436,157.0,175.0,--,21
8,00:03:00.000,00:03:00.000,0.66,6,6,0:04:34  ,0:04:34  ,0:04:13  ,183.125,190.0,119.25733477317975,173.0,182.0,--,52
9,00:01:30.000,00:01:30.000,0.15,--,--,0:10:01  ,0:10:01  ,0:04:42  ,123.625,181.0,80.67408485528311,160.0,183.0,--,20
10,00:03:00.000,00:03:00.000,0.63,--,--,0:04:44  ,0:04:44  ,0:04:28  ,179.75,186.0,117.14974139429764,169.0,176.0,--,50
11,00:01:30.000,00:01:30.000,0.14,--,--,0:10:25  ,0:10:25  ,0:05:01  ,118.5,180.0,80.90576515251406,154.0,177.0,--,19
12,00:06:11.692,00:06:11.000,1,2,--,0:06:11  ,0:06:11  ,0:05:57  ,168.75,172.0,95.65865524881595,155.0,164.0,--,83
13,00:03:48.308,00:03:48.308,0.56,--,7,0:06:46  ,0:06:46  ,0:05:22  ,167.734375,170.0,88.02797769082812,162.0,168.0,--,59
14,00:00:54.062,00:00:54.000,0.13,8,--,0:07:06  ,0:07:06  ,0:06:31  ,167.921875,170.0,83.7721830628702,168.0,172.0,--,13
Summary,00:48:54.062,00:48:47.308,7.89,40,87,0:06:11  ,0:06:10  ,0:04:13  ,167.515625,190.0,95.59356078817729,151.0,183.0,--,691
