Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:14.980,00:03:14.980,0.5,--,34,0:06:30  ,0:06:29  ,0:05:46  ,166.0625,182.0,92.65302999103349,127.0,136.0,--,36
2,00:03:35.997,00:03:35.997,0.5,--,10,0:07:11  ,0:07:11  ,0:06:14  ,168.703125,180.0,82.32854120172799,139.0,153.0,--,46
3,00:03:13.058,00:03:13.000,0.5,6,--,0:06:26  ,0:06:26  ,0:06:08  ,171.890625,174.0,90.4026714423416,139.0,147.0,--,46
4,00:03:27.860,00:03:27.860,0.5,8,--,0:06:55  ,0:06:55  ,0:06:38  ,170.4375,172.0,84.68084347316712,142.0,148.0,--,44
5,00:03:16.974,00:03:16.974,0.5,--,5,0:06:34  ,0:06:33  ,0:03:33  ,168.890625,187.0,90.17928958353991,139.0,148.0,--,41
6,00:03:11.131,00:03:11.000,0.48,--,5,0:06:40  ,0:06:40  ,0:06:29  ,168.703125,170.0,88.73169770688743,137.0,146.0,--,39
7,00:00:45.000,00:00:45.000,0.19,--,4,0:03:54  ,0:03:54  ,0:03:39  ,191.390625,201.0,133.47222647427003,153.0,158.0,--,12
8,00:00:45.000,00:00:45.000,0.1,7,--,0:07:45  ,0:07:45  ,0:03:51  ,148.28125,196.0,86.96087026914296,151.0,156.0,--,10
9,00:00:45.000,00:00:45.000,0.18,--,--,0:04:12  ,0:04:12  ,0:04:11  ,186.859375,194.0,127.18299023399393,145.0,163.0,--,11
10,00:00:45.000,00:00:45.000,0.12,--,--,0:06:28  ,0:06:28  ,0:04:17  ,165.4375,189.0,93.33635365508123,166.0,170.0,--,10
11,00:00:45.000,00:00:45.000,0.2,--,2,0:03:47  ,0:03:47  ,0:03:58  ,190.3125,196.0,138.8102935139573,166.0,173.0,--,13
12,00:00:45.000,00:00:45.000,0.1,--,--,0:07:21  ,0:07:21  ,0:03:57  ,168.109375,192.0,80.83625966245313,172.0,177.0,--,12
13,00:00:45.000,00:00:45.000,0.2,--,--,0:03:46  ,0:03:46  ,0:03:57  ,187.9375,196.0,141.19587931978162,167.0,175.0,--,12
14,00:00:45.000,00:00:45.000,0.11,--,--,0:06:35  ,0:06:35  ,0:03:56  ,168.109375,189.0,90.33801279742542,172.0,175.0,--,12
15,00:00:45.000,00:00:45.000,0.21,--,--,0:03:37  ,0:03:37  ,0:03:31  ,190.28125,198.0,145.23063062831883,168.0,175.0,--,13
16,00:00:45.000,00:00:45.000,0.1,8,--,0:07:52  ,0:07:52  ,0:03:44  ,166.09375,189.0,76.46284101599248,175.0,179.0,--,12
17,00:03:15.000,00:03:15.000,0.44,--,10,0:07:24  ,0:07:24  ,0:06:38  ,166.640625,170.0,81.05512843052401,146.0,168.0,--,41
18,00:00:45.000,00:00:45.000,0.2,4,--,0:03:50  ,0:03:50  ,0:03:39  ,192.859375,201.0,135.23497841219046,142.0,148.0,--,12
19,00:00:45.000,00:00:45.000,0.09,--,--,0:07:56  ,0:07:56  ,0:03:56  ,166.171875,194.0,75.83313131758345,152.0,154.0,--,10
20,00:00:45.000,00:00:45.000,0.21,--,--,0:03:33  ,0:03:33  ,0:03:41  ,183.25,196.0,153.56071163383925,160.0,177.0,--,13
21,00:00:45.000,00:00:45.000,0.11,--,--,0:06:54  ,0:06:54  ,0:03:41  ,167.421875,192.0,86.42438681171255,173.0,179.0,--,12
22,00:00:45.000,00:00:45.000,0.19,--,--,0:03:54  ,0:03:54  ,0:03:36  ,188.828125,196.0,135.26233450558544,166.0,175.0,--,13
23,00:00:45.000,00:00:45.000,0.12,3,--,0:06:06  ,0:06:06  ,0:03:44  ,169.6875,196.0,96.38109557243708,174.0,179.0,--,13
24,00:00:45.000,00:00:45.000,0.2,--,6,0:03:46  ,0:03:46  ,0:03:42  ,192.796875,201.0,137.55409254531702,170.0,178.0,--,13
25,00:00:45.000,00:00:45.000,0.1,6,--,0:07:44  ,0:07:44  ,0:03:41  ,142.0625,196.0,90.98343094661973,177.0,181.0,--,12
26,00:00:45.000,00:00:45.000,0.18,--,3,0:04:03  ,0:04:03  ,0:03:56  ,192.671875,201.0,127.96194127943123,169.0,179.0,--,13
27,00:00:45.000,00:00:45.000,0.1,--,--,0:07:20  ,0:07:20  ,0:03:54  ,135.4375,198.0,100.48423289445853,177.0,183.0,--,13
28,00:03:22.386,00:03:22.000,0.5,5,--,0:06:44  ,0:06:44  ,0:06:08  ,167.65625,172.0,88.41399940946948,150.0,160.0,--,45
29,00:03:14.551,00:03:14.551,0.5,2,5,0:06:29  ,0:06:29  ,0:06:03  ,169.765625,174.0,90.83182539760448,151.0,155.0,--,42
30,00:03:23.063,00:03:23.000,0.47,9,6,0:07:15  ,0:07:14  ,0:06:12  ,167.515625,172.0,82.3160088357248,159.0,166.0,--,49
31,00:00:04.074,00:00:04.000,0.01,--,--,0:07:09  ,0:07:01  ,0:07:54  ,166.5,167.0,83.9425585814106,163.0,163.0,--,0
Summary,00:48:19.074,00:48:18.362,7.9,56,91,0:06:07  ,0:06:07  ,0:03:31  ,170.5,201.0,95.01700385468237,150.0,183.0,--,670
