Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:14.951,00:06:14.951,1,0,35,0:06:14  ,0:06:14  ,0:05:52  ,170.015625,177.0,92.7,127.0,141.0,--,75
2,00:06:12.859,00:06:12.000,1,0,6,0:06:12  ,0:06:12  ,0:05:34  ,172.015625,179.0,93.85000000000001,142.0,152.0,--,82
3,00:06:06.754,00:06:06.754,1,0,1,0:06:06  ,0:06:06  ,0:05:59  ,170.921875,174.0,96.10999755859376,148.0,154.0,--,84
4,00:06:16.364,00:06:16.000,1,6,0,0:06:16  ,0:06:16  ,0:06:02  ,169.3125,172.0,94.20999755859376,150.0,155.0,--,86
5,00:06:09.455,00:06:09.455,1,2,9,0:06:09  ,0:06:09  ,0:05:58  ,169.15625,171.0,95.87000122070313,148.0,155.0,--,82
6,00:06:08.299,00:06:08.000,1,0,1,0:06:08  ,0:06:08  ,0:05:57  ,169.328125,171.0,96.42000122070313,152.0,157.0,--,85
7,00:06:05.867,00:06:05.000,1,21,0,0:06:05  ,0:06:05  ,0:05:33  ,169.578125,174.0,96.60000000000001,157.0,170.0,--,86
8,00:01:45.451,00:01:45.000,0.29,12,0,0:06:08  ,0:06:06  ,0:05:53  ,172.0625,175.0,96.15,169.0,171.0,--,28
9,00:00:02.035,00:00:01.000,0.01,0,0,0:04:52  ,0:02:23  ,0:06:08  ,171.0,172.0,94.5,167.0,167.0,--,0
Summary,00:45:02.035,00:44:58.160,7.29,41,52,0:06:10  ,0:06:09  ,0:05:33  ,170.125,179.0,95.14000244140625,147.0,171.0,--,609
