Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:29.409,00:06:29.409,1,0,37,0:06:29  ,0:06:29  ,0:05:51  ,167.234375,175.0,91.65,138.0,146.0,--,80
2,00:06:29.825,00:06:29.000,1,0,9,0:06:29  ,0:06:29  ,0:05:57  ,169.984375,178.0,90.85999755859376,149.0,155.0,--,85
3,00:06:20.178,00:06:20.000,1,0,0,0:06:20  ,0:06:20  ,0:06:05  ,170.359375,175.0,93.57000122070313,156.0,160.0,--,86
4,00:06:34.937,00:06:34.937,1,9,0,0:06:34  ,0:06:34  ,0:06:26  ,169.0,171.0,89.82999877929689,157.0,164.0,--,88
5,00:06:31.768,00:06:31.768,1,3,13,0:06:31  ,0:06:31  ,0:06:14  ,169.015625,172.0,90.54000244140626,154.0,161.0,--,84
6,00:06:11.061,00:06:11.000,1,1,0,0:06:11  ,0:06:11  ,0:05:57  ,171.0625,174.0,94.90999755859376,162.0,168.0,--,86
7,00:06:09.726,00:06:09.726,1,3,0,0:06:09  ,0:06:09  ,0:05:50  ,170.671875,173.0,95.7,165.0,169.0,--,87
8,00:06:11.943,00:06:11.943,1,7,5,0:06:11  ,0:06:11  ,0:05:57  ,170.765625,172.0,94.12999877929688,167.0,172.0,--,88
9,00:06:14.062,00:06:14.000,1,8,6,0:06:14  ,0:06:14  ,0:05:55  ,171.203125,173.0,94.0,168.0,176.0,--,89
10,00:02:47.091,00:02:47.000,0.45,25,0,0:06:07  ,0:06:07  ,0:05:52  ,173.171875,177.0,93.30000000000001,178.0,184.0,--,44
11,00:00:01.396,00:00:01.000,0,0,0,0:05:54  ,0:04:14  ,0:05:53  ,173.0,173.0,99.30000000000001,182.0,182.0,--,0
Summary,01:00:01.396,00:59:59.783,9.46,57,68,0:06:20  ,0:06:20  ,0:05:50  ,170.046875,178.0,92.77999877929688,158.0,184.0,--,818
