Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:14.282,00:06:14.282,1,0,34,0:06:14  ,0:06:14  ,0:05:38  ,174.390625,183.0,92.0,132.0,141.0,--,77
2,00:06:12.875,00:06:12.875,1,0,9,0:06:12  ,0:06:12  ,0:05:47  ,176.296875,198.0,92.0,144.0,151.0,--,86
3,00:06:04.865,00:06:04.865,1,0,2,0:06:04  ,0:06:04  ,0:05:51  ,175.234375,182.0,94.02999877929688,149.0,154.0,--,84
4,00:01:27.978,00:01:27.978,0.25,0,2,0:05:56  ,0:05:56  ,0:05:54  ,175.578125,177.0,95.64000244140625,153.0,158.0,--,21
5,00:03:00.000,00:02:59.000,0.64,5,0,0:04:40  ,0:04:38  ,0:04:34  ,185.3125,188.0,114.73000488281251,170.0,176.0,--,49
6,00:01:30.000,00:01:30.000,0.22,3,0,0:06:50  ,0:06:50  ,0:04:33  ,174.09375,188.0,90.32999877929689,162.0,176.0,--,22
7,00:03:00.000,00:03:00.000,0.65,0,7,0:04:36  ,0:04:36  ,0:04:34  ,183.953125,189.0,113.46999511718751,168.0,171.0,--,48
8,00:01:30.000,00:01:30.000,0.23,0,2,0:06:38  ,0:06:38  ,0:04:34  ,174.375,188.0,92.72999877929688,160.0,172.0,--,21
9,00:03:00.000,00:03:00.000,0.65,0,1,0:04:35  ,0:04:35  ,0:04:21  ,186.34375,191.0,114.85000000000001,172.0,176.0,--,50
10,00:01:30.000,00:01:30.000,0.23,0,0,0:06:36  ,0:06:36  ,0:04:42  ,174.1875,184.0,92.59000244140626,165.0,175.0,--,21
11,00:03:00.000,00:03:00.000,0.65,1,0,0:04:36  ,0:04:36  ,0:04:32  ,186.421875,190.0,112.94000244140625,174.0,178.0,--,50
12,00:01:30.000,00:01:30.000,0.23,0,1,0:06:28  ,0:06:28  ,0:04:32  ,174.0625,187.0,95.34000244140626,169.0,178.0,--,22
13,00:03:00.000,00:03:00.000,0.65,5,0,0:04:37  ,0:04:37  ,0:04:29  ,186.46875,189.0,113.85000000000001,177.0,181.0,--,51
14,00:01:30.000,00:01:30.000,0.21,4,0,0:07:00  ,0:07:00  ,0:04:39  ,172.859375,186.0,85.85999755859376,172.0,180.0,--,22
15,00:03:00.000,00:03:00.000,0.65,0,7,0:04:38  ,0:04:37  ,0:04:34  ,184.484375,189.0,113.5,174.0,178.0,--,49
16,00:01:30.000,00:01:30.000,0.2,0,1,0:07:27  ,0:07:27  ,0:04:34  ,159.078125,186.0,83.57999877929689,162.0,177.0,--,20
17,00:03:00.000,00:03:00.000,0.66,0,1,0:04:33  ,0:04:33  ,0:04:26  ,186.515625,190.0,116.5300048828125,175.0,180.0,--,51
18,00:01:30.000,00:01:30.000,0.18,0,0,0:08:21  ,0:08:21  ,0:04:30  ,146.984375,188.0,79.60999755859376,163.0,181.0,--,21
19,00:06:10.765,00:06:09.000,1,8,0,0:06:10  ,0:06:09  ,0:05:49  ,175.59375,179.0,91.69000244140625,161.0,165.0,--,84
20,00:03:49.235,00:03:49.000,0.61,33,0,0:06:18  ,0:06:18  ,0:05:49  ,176.640625,181.0,91.37000122070313,173.0,178.0,--,61
21,00:00:39.822,00:00:39.000,0.1,3,0,0:06:26  ,0:06:18  ,0:06:25  ,174.703125,179.0,88.47000122070312,174.0,176.0,--,10
Summary,01:02:09.822,01:02:06.000,11.01,62,67,0:05:38  ,0:05:38  ,0:04:21  ,177.65625,198.0,99.12999877929688,160.0,181.0,--,922
