Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:44.777,00:05:38.000,1,--,51,0:05:44  ,0:05:38  ,0:04:54  ,163.96875,176.0,106.1333488720323,146.0,163.0,--,81
2,00:05:25.227,00:05:24.000,1,7,--,0:05:25  ,0:05:23  ,0:04:48  ,168.03125,174.0,109.79299010623225,163.0,172.0,--,88
3,00:05:14.157,00:05:13.000,1,8,6,0:05:14  ,0:05:13  ,0:05:03  ,170.4375,173.0,112.0570889780516,166.0,172.0,--,83
4,00:05:13.659,00:05:13.659,1,5,7,0:05:13  ,0:05:13  ,0:05:04  ,170.71875,176.0,112.05010798384943,169.0,174.0,--,84
5,00:05:23.038,00:05:23.000,1,--,--,0:05:22  ,0:05:23  ,0:05:03  ,169.578125,172.0,109.52867051007047,165.0,173.0,--,80
6,00:05:38.258,00:05:38.258,1,8,--,0:05:38  ,0:05:38  ,0:05:02  ,168.40625,170.0,105.32827558136941,170.0,183.0,--,87
7,00:05:37.288,00:05:37.000,1,--,11,0:05:37  ,0:05:37  ,0:05:17  ,168.0,170.0,105.8866200661272,165.0,171.0,--,85
8,00:05:37.625,00:05:37.000,1,1,--,0:05:37  ,0:05:37  ,0:05:27  ,167.875,170.0,105.85969235078264,167.0,172.0,--,85
9,00:05:58.168,00:05:58.000,1,5,4,0:05:58  ,0:05:58  ,0:05:22  ,166.9375,170.0,100.34842582746487,164.0,170.0,--,87
10,00:07:43.578,00:07:38.000,0.83,2,6,0:09:19  ,0:09:13  ,0:05:46  ,129.359375,169.0,82.84696605507075,134.0,165.0,--,61
Summary,00:57:35.775,00:57:19.917,9.83,35,85,0:05:51  ,0:05:50  ,0:04:48  ,162.953125,176.0,104.01773012527103,160.0,183.0,--,821
