Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:49.513,00:03:49.513,0.5,--,16,0:07:38  ,0:07:39  ,0:06:35  ,164.609375,170.0,79.40711142982487,113.0,131.0,--,33
2,00:03:28.278,00:03:28.000,0.5,--,37,0:06:56  ,0:06:56  ,0:06:25  ,167.40625,172.0,86.04114640006716,128.0,136.0,--,35
3,00:03:31.480,00:03:30.000,0.5,7,--,0:07:03  ,0:07:00  ,0:06:32  ,163.796875,172.0,86.60567480736822,129.0,134.0,--,41
4,00:03:25.509,00:03:25.000,0.5,--,2,0:06:51  ,0:06:50  ,0:05:50  ,169.25,176.0,86.25052071550739,137.0,145.0,--,44
5,00:03:01.325,00:03:01.325,0.5,--,--,0:06:02  ,0:06:02  ,0:05:39  ,171.046875,174.0,96.72715891465708,145.0,150.0,--,41
6,00:02:47.014,00:02:47.000,0.5,--,--,0:05:34  ,0:05:34  ,0:05:39  ,169.96875,174.0,105.6815749862463,147.0,152.0,--,40
7,00:03:14.872,00:03:14.000,0.5,--,--,0:06:29  ,0:06:28  ,0:05:38  ,168.109375,172.0,91.57562515276277,142.0,146.0,--,47
8,00:03:09.947,00:03:09.947,0.5,6,--,0:06:19  ,0:06:19  ,0:06:14  ,170.046875,172.0,92.87955940172733,149.0,154.0,--,46
9,00:03:06.426,00:03:06.426,0.5,5,7,0:06:12  ,0:06:12  ,0:06:12  ,169.75,174.0,94.79927202705136,149.0,159.0,--,44
10,00:02:49.025,00:02:49.000,0.5,--,4,0:05:38  ,0:05:38  ,0:05:40  ,169.828125,172.0,104.51068903208736,143.0,149.0,--,39
11,00:03:03.586,00:03:03.000,0.5,--,--,0:06:07  ,0:06:06  ,0:05:53  ,170.1875,174.0,96.0183060799341,147.0,151.0,--,43
12,00:02:53.302,00:02:53.302,0.5,--,--,0:05:46  ,0:05:46  ,0:05:38  ,170.59375,174.0,101.47394835096645,152.0,155.0,--,41
13,00:02:56.870,00:02:56.870,0.5,--,--,0:05:53  ,0:05:53  ,0:05:36  ,168.6875,170.0,100.55048945803735,152.0,156.0,--,44
14,00:03:01.707,00:03:01.000,0.5,--,3,0:06:03  ,0:06:02  ,0:05:13  ,168.640625,172.0,97.90105946955941,150.0,154.0,--,44
15,00:03:06.895,00:03:06.000,0.5,7,--,0:06:13  ,0:06:12  ,0:06:06  ,170.203125,172.0,94.30962810470291,154.0,159.0,--,43
16,00:03:07.622,00:03:07.622,0.5,6,--,0:06:15  ,0:06:15  ,0:06:16  ,168.71875,170.0,94.77071524389288,155.0,159.0,--,46
17,00:03:00.283,00:03:00.000,0.5,--,6,0:06:00  ,0:06:00  ,0:05:46  ,168.15625,170.0,98.95857963596842,144.0,148.0,--,40
18,00:03:03.304,00:03:03.000,0.5,--,3,0:06:06  ,0:06:06  ,0:05:58  ,168.421875,170.0,97.17416391509438,149.0,154.0,--,42
19,00:03:04.437,00:03:04.437,0.5,--,--,0:06:08  ,0:06:08  ,0:05:49  ,169.15625,172.0,96.15794309112886,153.0,156.0,--,45
20,00:02:59.786,00:02:59.786,0.5,--,--,0:05:59  ,0:05:59  ,0:05:39  ,168.3125,172.0,99.14002516946397,152.0,156.0,--,41
21,00:03:16.998,00:03:16.998,0.5,1,5,0:06:34  ,0:06:33  ,0:05:26  ,167.4375,176.0,90.95083787021714,156.0,163.0,--,47
22,00:03:33.774,00:03:33.000,0.5,31,--,0:07:07  ,0:07:06  ,0:06:21  ,165.84375,170.0,84.61887704836948,158.0,164.0,--,51
23,00:00:28.047,00:00:28.000,0.07,11,--,0:06:26  ,0:06:25  ,0:06:53  ,166.421875,169.0,93.38777735310687,164.0,165.0,--,6
24,00:00:01.773,00:00:01.773,0.01,--,--,0:05:30  ,0:05:30  ,0:06:53  ,165.0,165.0,110.1368995494472,163.0,163.0,--,0
Summary,01:10:01.773,01:09:54.999,11.08,74,82,0:06:19  ,0:06:18  ,0:05:13  ,168.421875,176.0,93.8718273726563,145.0,165.0,--,943
