Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:29.837,00:06:29.837,1,0,35,0:06:29  ,0:06:29  ,0:05:37  ,168.9375,177.0,91.57000122070313,151.0,170.0,--,69
2,00:06:31.722,00:06:28.000,1,0,7,0:06:31  ,0:06:28  ,0:05:39  ,168.296875,181.0,91.72999877929688,137.0,146.0,--,81
3,00:06:21.504,00:06:21.504,1,0,1,0:06:21  ,0:06:21  ,0:06:02  ,168.5625,172.0,93.7,145.0,152.0,--,83
4,00:06:30.095,00:06:30.000,1,10,1,0:06:30  ,0:06:29  ,0:06:00  ,168.359375,171.0,91.17000122070313,150.0,159.0,--,86
5,00:06:15.952,00:06:15.952,1,0,11,0:06:15  ,0:06:15  ,0:06:00  ,168.046875,170.0,95.32000122070313,148.0,159.0,--,82
6,00:06:16.168,00:06:16.000,1,0,1,0:06:16  ,0:06:16  ,0:05:55  ,168.5625,170.0,94.92999877929688,151.0,156.0,--,84
7,00:06:30.647,00:06:30.647,1,38,0,0:06:30  ,0:06:30  ,0:05:58  ,169.0,174.0,92.05999755859375,166.0,173.0,--,98
8,00:00:04.075,00:00:04.000,0.01,0,0,0:11:22  ,0:11:10  ,0:11:09  ,109.0,109.0,79.37999877929688,160.0,161.0,--,1
9,00:00:07.205,00:00:06.000,0.01,1,0,0:12:45  ,0:10:37  ,0:11:18  ,110.28125,111.0,78.04000244140626,159.0,160.0,--,1
Summary,00:45:07.205,00:45:01.940,7.02,50,56,0:06:25  ,0:06:25  ,0:05:37  ,168.296875,181.0,92.84000244140626,150.0,173.0,--,586
