Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:04:56.891,00:04:56.891,1,2,1,0:04:56  ,0:04:56  ,0:04:26  ,176.71875,181.0,114.3593293397951,118.0,141.0,--,61
2,00:05:11.607,00:05:11.000,1,4,6,0:05:11  ,0:05:11  ,0:04:56  ,174.765625,179.0,110.17626312988884,135.0,142.0,--,72
3,00:05:09.862,00:05:09.862,1,1,0,0:05:09  ,0:05:09  ,0:05:02  ,177.0,179.0,109.39807119996252,140.0,144.0,--,74
4,00:05:16.877,00:05:16.877,1,8,2,0:05:16  ,0:05:16  ,0:03:05  ,177.59375,181.0,106.61856561358987,142.0,148.0,--,75
5,00:05:04.341,00:05:04.000,1,8,0,0:05:04  ,0:05:04  ,0:04:42  ,177.828125,181.0,110.86394610558781,147.0,153.0,--,75
6,00:05:04.993,00:05:04.993,1,1,0,0:05:04  ,0:05:04  ,0:04:53  ,176.296875,179.0,111.58780840162643,138.0,142.0,--,67
7,00:05:12.282,00:05:12.000,1,6,0,0:05:12  ,0:05:12  ,0:05:03  ,177.125,181.0,108.4736907495324,141.0,145.0,--,71
8,00:05:08.511,00:05:08.511,1,8,1,0:05:08  ,0:05:08  ,0:04:57  ,177.03125,179.0,109.85774501694723,148.0,158.0,--,74
9,00:05:04.405,00:05:04.000,1,6,1,0:05:04  ,0:05:04  ,0:04:54  ,177.546875,180.0,111.01622047435322,150.0,154.0,--,74
10,00:04:52.253,00:04:52.253,1,2,14,0:04:52  ,0:04:52  ,0:04:39  ,178.921875,186.0,114.74369884416049,153.0,164.0,--,73
11,00:04:55.644,00:04:55.000,1,1,2,0:04:55  ,0:04:55  ,0:04:47  ,178.625,184.0,113.61611129750425,152.0,163.0,--,71
12,00:05:00.434,00:05:00.434,1,2,4,0:05:00  ,0:05:00  ,0:04:43  ,179.25,184.0,111.41483456637711,150.0,154.0,--,72
13,00:05:04.080,00:05:04.000,1,6,5,0:05:04  ,0:05:04  ,0:04:55  ,179.46875,183.0,109.94476997931362,159.0,186.0,--,76
14,00:05:05.068,00:05:05.000,1,2,1,0:05:05  ,0:05:05  ,0:05:03  ,178.890625,181.0,109.94285837011365,185.0,188.0,--,88
15,00:05:17.789,00:05:17.789,1,5,12,0:05:17  ,0:05:17  ,0:04:59  ,177.34375,181.0,106.4624608246096,184.0,189.0,--,90
16,00:05:27.970,00:05:27.970,1,8,11,0:05:27  ,0:05:27  ,0:05:01  ,176.671875,179.0,103.54990641845802,183.0,187.0,--,89
17,00:05:21.673,00:05:21.000,1,1,6,0:05:21  ,0:05:20  ,0:03:09  ,178.046875,184.0,104.76163790753495,182.0,187.0,--,89
18,00:05:35.173,00:05:35.173,1,4,11,0:05:35  ,0:05:35  ,0:05:09  ,176.234375,183.0,101.57611440756003,183.0,187.0,--,90
19,00:06:15.529,00:06:15.000,1,12,7,0:06:15  ,0:06:15  ,0:05:42  ,170.84375,179.0,93.52090129921694,181.0,186.0,--,98
20,00:05:40.351,00:05:40.000,1,4,2,0:05:40  ,0:05:40  ,0:05:09  ,175.421875,181.0,100.49407427433894,182.0,186.0,--,90
21,00:05:17.914,00:05:17.914,1,5,1,0:05:17  ,0:05:17  ,0:04:06  ,177.796875,190.0,106.14938236643057,181.0,187.0,--,87
22,00:00:45.202,00:00:45.000,0.17,0,0,0:04:31  ,0:04:30  ,0:04:03  ,184.78125,188.0,119.5333271382933,176.0,178.0,--,13
Summary,01:50:48.849,01:50:44.667,21.17,96,88,0:05:14  ,0:05:13  ,0:03:05  ,177.078125,190.0,107.82042878994278,160.0,189.0,--,1668
