Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:31.901,00:06:31.901,1,0,37,0:06:31  ,0:06:31  ,0:05:41  ,170.640625,176.0,89.72065687273599,134.0,146.0,--,80
2,00:06:34.448,00:06:33.000,1,4,5,0:06:34  ,0:06:33  ,0:06:08  ,169.109375,175.0,89.94847604715368,142.0,153.0,--,84
3,00:06:26.099,00:06:26.000,1,5,8,0:06:26  ,0:06:26  ,0:06:09  ,170.0625,173.0,91.37849807044961,149.0,161.0,--,86
4,00:00:27.552,00:00:27.000,0.07,0,1,0:06:25  ,0:06:17  ,0:06:28  ,168.625,170.0,92.32545174124623,148.0,149.0,--,6
5,00:00:30.000,00:00:29.000,0.13,0,0,0:03:51  ,0:03:43  ,0:03:26  ,194.03125,205.0,133.7207235716299,157.0,173.0,--,8
6,00:02:30.000,00:02:30.000,0.36,0,1,0:06:56  ,0:06:56  ,0:03:37  ,169.265625,198.0,85.02612099603066,159.0,178.0,--,35
7,00:00:30.000,00:00:30.000,0.14,0,0,0:03:40  ,0:03:40  ,0:03:26  ,194.171875,206.0,139.99967623420778,153.0,173.0,--,8
8,00:02:30.000,00:02:30.000,0.36,0,0,0:06:56  ,0:06:56  ,0:03:28  ,169.1875,198.0,85.17414342445512,164.0,179.0,--,37
9,00:00:30.000,00:00:30.000,0.15,0,0,0:03:26  ,0:03:26  ,0:03:05  ,195.140625,207.0,149.07198021759146,149.0,161.0,--,8
10,00:02:30.000,00:02:30.000,0.37,0,0,0:06:49  ,0:06:49  ,0:03:16  ,169.0,203.0,86.73373069988905,167.0,180.0,--,37
11,00:05:02.343,00:05:02.343,1,7,0,0:05:02  ,0:05:02  ,0:04:40  ,178.484375,190.0,111.18626668331726,173.0,180.0,--,84
12,00:04:57.657,00:04:57.000,0.98,2,9,0:05:04  ,0:05:03  ,0:04:49  ,178.1875,181.0,110.59534949994465,176.0,181.0,--,83
13,00:03:00.000,00:02:59.000,0.42,0,0,0:07:11  ,0:07:08  ,0:05:12  ,161.625,179.0,86.1376651017498,159.0,175.0,--,39
14,00:04:56.960,00:04:56.960,1,0,1,0:04:57  ,0:04:56  ,0:04:37  ,181.015625,189.0,111.61877302412344,177.0,179.0,--,83
15,00:05:00.030,00:05:00.000,1,4,0,0:05:00  ,0:05:00  ,0:04:46  ,180.34375,186.0,110.888235834865,177.0,183.0,--,85
16,00:00:03.010,00:00:03.000,0.01,0,0,0:05:23  ,0:05:21  ,0:05:04  ,181.0,181.0,102.64128475270206,180.0,180.0,--,1
17,00:03:00.000,00:02:59.000,0.38,6,0,0:07:51  ,0:07:49  ,0:05:04  ,151.359375,181.0,84.04060102026772,164.0,180.0,--,41
18,00:04:57.652,00:04:57.652,1,0,9,0:04:57  ,0:04:57  ,0:04:42  ,179.5625,186.0,112.26045296927687,175.0,179.0,--,82
19,00:04:56.448,00:04:56.000,1,1,1,0:04:56  ,0:04:56  ,0:04:49  ,181.75,187.0,111.35976582694242,177.0,183.0,--,83
20,00:00:05.900,00:00:05.900,0.02,0,0,0:04:23  ,0:04:23  ,0:04:53  ,185.171875,188.0,122.8542565015012,180.0,180.0,--,2
21,00:03:00.000,00:02:59.000,0.23,0,1,0:13:07  ,0:13:03  ,0:04:52  ,112.640625,186.0,67.63101479776437,143.0,181.0,--,24
22,00:06:15.652,00:06:14.000,1,8,0,0:06:15  ,0:06:14  ,0:05:26  ,169.203125,176.0,94.396774729871,164.0,174.0,--,91
23,00:03:44.348,00:03:44.000,0.42,23,0,0:08:49  ,0:08:48  ,0:06:08  ,143.671875,177.0,78.87256773911807,163.0,182.0,--,45
24,00:00:06.586,00:00:06.000,0.01,0,0,0:09:46  ,0:08:54  ,0:11:35  ,116.421875,117.0,87.87688934439528,144.0,145.0,--,1
Summary,01:18:06.586,01:17:56.756,13.04,61,74,0:05:59  ,0:05:58  ,0:03:05  ,169.546875,207.0,97.43611739501662,161.0,183.0,--,1133
