Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:30.569,00:06:30.569,1,0,37,0:06:30  ,0:06:30  ,0:05:42  ,167.59375,172.0,91.66333658458389,134.0,147.0,--,79
2,00:06:27.419,00:06:27.000,1,5,8,0:06:27  ,0:06:27  ,0:06:04  ,169.078125,173.0,91.59734897229913,145.0,152.0,--,84
3,00:06:25.177,00:06:25.000,1,5,8,0:06:25  ,0:06:25  ,0:06:08  ,168.53125,171.0,92.42946939861099,145.0,155.0,--,82
4,00:00:36.835,00:00:36.835,0.1,0,1,0:06:19  ,0:06:19  ,0:06:12  ,168.84375,170.0,93.56912053766902,145.0,146.0,--,8
5,00:00:30.000,00:00:29.000,0.13,0,1,0:03:54  ,0:03:47  ,0:04:05  ,189.375,196.0,134.8858098700495,152.0,164.0,--,8
6,00:02:00.000,00:02:00.000,0.41,0,0,0:04:51  ,0:04:51  ,0:04:02  ,180.453125,194.0,113.99636704205992,168.0,171.0,--,33
7,00:04:00.000,00:04:00.000,0.79,0,0,0:05:04  ,0:05:04  ,0:04:40  ,177.65625,184.0,110.78979599549253,168.0,172.0,--,64
8,00:05:00.000,00:05:00.000,0.78,1,0,0:06:22  ,0:06:22  ,0:04:53  ,169.859375,179.0,92.27044717597278,156.0,171.0,--,69
9,00:00:30.000,00:00:30.000,0.13,1,0,0:03:57  ,0:03:57  ,0:03:21  ,181.5,205.0,138.93113149427515,158.0,160.0,--,8
10,00:02:00.000,00:02:00.000,0.41,7,0,0:04:50  ,0:04:50  ,0:03:44  ,181.640625,194.0,113.77685651881721,171.0,177.0,--,33
11,00:04:00.000,00:04:00.000,0.81,1,8,0:04:56  ,0:04:56  ,0:04:35  ,177.96875,186.0,113.54380727337576,171.0,179.0,--,64
12,00:05:00.000,00:05:00.000,0.79,0,1,0:06:19  ,0:06:19  ,0:04:59  ,169.4375,177.0,93.39018841064183,159.0,172.0,--,69
13,00:00:30.000,00:00:30.000,0.13,0,0,0:03:43  ,0:03:43  ,0:03:24  ,190.265625,200.0,141.213102827051,165.0,173.0,--,8
14,00:02:00.000,00:02:00.000,0.43,0,0,0:04:41  ,0:04:41  ,0:03:33  ,181.625,198.0,117.52787706200533,178.0,183.0,--,35
15,00:04:00.000,00:04:00.000,0.82,1,1,0:04:51  ,0:04:51  ,0:04:36  ,180.890625,187.0,113.83536085827504,176.0,178.0,--,67
16,00:05:00.000,00:05:00.000,0.69,4,4,0:07:17  ,0:07:17  ,0:04:46  ,157.421875,181.0,87.10479218362282,154.0,179.0,--,62
17,00:06:53.860,00:06:49.000,1,16,2,0:06:53  ,0:06:49  ,0:06:00  ,162.609375,171.0,89.15634000429212,158.0,168.0,--,91
18,00:03:06.140,00:03:06.000,0.4,21,0,0:07:40  ,0:07:39  ,0:06:17  ,162.640625,169.0,80.14024758709853,166.0,176.0,--,44
19,00:00:07.371,00:00:07.000,0.01,0,0,0:11:05  ,0:10:31  ,0:07:54  ,161.5,167.0,55.84600115009616,172.0,173.0,--,2
Summary,01:04:37.371,01:04:30.404,10.83,63,72,0:05:57  ,0:05:57  ,0:03:21  ,170.390625,205.0,97.86015782146382,157.0,183.0,--,907
