Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:35.066,00:06:35.000,1,--,8,0:06:35  ,0:06:35  ,0:05:45  ,168.625,174.0,90.06574007947744,137.0,153.0,--,87
2,00:06:13.741,00:06:13.741,1,13,6,0:06:13  ,0:06:13  ,0:05:49  ,170.203125,172.0,94.32199557562978,147.0,153.0,--,87
3,00:06:19.379,00:06:19.379,1,2,9,0:06:19  ,0:06:19  ,0:06:06  ,168.921875,172.0,93.62505203660962,145.0,153.0,--,85
4,00:00:51.814,00:00:51.000,0.15,--,--,0:05:56  ,0:05:50  ,0:06:03  ,169.21875,170.0,99.5609000705042,152.0,158.0,--,12
5,00:00:45.000,00:00:45.000,0.17,--,--,0:04:28  ,0:04:28  ,0:04:09  ,183.0625,188.0,121.85273922058155,166.0,176.0,--,12
6,00:00:45.000,00:00:45.000,0.13,--,--,0:05:42  ,0:05:42  ,0:04:20  ,169.21875,186.0,103.38492372653123,174.0,178.0,--,13
7,00:00:45.000,00:00:45.000,0.19,1,--,0:03:58  ,0:03:58  ,0:03:59  ,182.328125,186.0,137.9198490659011,169.0,178.0,--,13
8,00:00:45.000,00:00:45.000,0.12,--,--,0:06:01  ,0:06:01  ,0:03:58  ,169.328125,186.0,98.05025726869367,175.0,179.0,--,13
9,00:00:45.000,00:00:45.000,0.18,--,--,0:04:04  ,0:04:04  ,0:03:51  ,182.9375,188.0,134.40656228647077,170.0,175.0,--,13
10,00:00:45.000,00:00:45.000,0.12,1,--,0:06:21  ,0:06:21  ,0:04:04  ,168.0625,186.0,93.67150093552435,172.0,176.0,--,13
11,00:00:45.000,00:00:45.000,0.18,--,--,0:04:07  ,0:04:07  ,0:04:01  ,181.375,186.0,133.83689230128647,168.0,175.0,--,13
12,00:00:45.000,00:00:45.000,0.1,--,--,0:07:09  ,0:07:09  ,0:04:13  ,168.71875,186.0,82.8676920301599,173.0,177.0,--,12
13,00:00:45.000,00:00:45.000,0.19,3,--,0:04:01  ,0:04:01  ,0:04:15  ,182.625,190.0,136.2281515585786,170.0,175.0,--,13
14,00:00:45.000,00:00:45.000,0.11,--,--,0:07:05  ,0:07:05  ,0:04:08  ,166.859375,190.0,84.48631538338483,172.0,177.0,--,12
15,00:00:45.000,00:00:45.000,0.19,--,--,0:03:53  ,0:03:53  ,0:03:48  ,184.40625,190.0,139.2649837774671,168.0,175.0,--,13
16,00:00:45.000,00:00:45.000,0.08,--,--,0:09:25  ,0:09:25  ,0:03:50  ,147.640625,188.0,71.84111469026705,173.0,179.0,--,12
17,00:00:45.000,00:00:45.000,0.17,3,--,0:04:31  ,0:04:31  ,0:04:04  ,185.21875,192.0,119.30397307870761,170.0,178.0,--,13
18,00:00:45.000,00:00:45.000,0.12,--,--,0:06:19  ,0:06:19  ,0:04:01  ,118.890625,188.0,132.90647280358786,174.0,179.0,--,13
19,00:00:45.000,00:00:45.000,0.17,--,3,0:04:20  ,0:04:20  ,0:04:04  ,184.171875,190.0,125.18740853270552,169.0,178.0,--,13
20,00:00:45.000,00:00:45.000,0.13,--,--,0:05:41  ,0:05:41  ,0:04:12  ,167.859375,188.0,104.79406163703497,177.0,181.0,--,12
21,00:00:45.000,00:00:45.000,0.17,--,--,0:04:24  ,0:04:24  ,0:04:08  ,183.796875,190.0,123.39709700614922,171.0,177.0,--,12
22,00:00:45.000,00:00:45.000,0.12,--,2,0:06:04  ,0:06:04  ,0:04:13  ,166.9375,188.0,98.62373910949394,177.0,180.0,--,13
23,00:00:45.000,00:00:45.000,0.18,--,--,0:04:09  ,0:04:09  ,0:04:06  ,185.515625,194.0,129.4841543488026,173.0,181.0,--,13
24,00:00:45.000,00:00:45.000,0.11,--,--,0:06:48  ,0:06:48  ,0:04:06  ,136.6875,190.0,107.42752361254,176.0,182.0,--,12
25,00:06:23.439,00:06:23.439,1,8,2,0:06:23  ,0:06:23  ,0:05:46  ,168.484375,172.0,92.87425457445276,155.0,163.0,--,92
26,00:01:46.613,00:01:45.000,0.24,3,--,0:07:25  ,0:07:18  ,0:05:57  ,170.15625,172.0,79.24979087907765,161.0,164.0,--,26
Summary,00:43:10.052,00:43:07.559,7.32,34,29,0:05:53  ,0:05:53  ,0:03:48  ,169.6875,194.0,99.66004486090995,156.0,182.0,--,642
