Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:13.425,00:03:13.425,0.5,2,16,0:06:26  ,0:06:26  ,0:05:40  ,157.8125,165.0,98.2804740347463,126.0,145.0,--,42
2,00:03:17.700,00:03:17.700,0.5,--,43,0:06:35  ,0:06:35  ,0:06:24  ,161.78125,174.0,93.79645084190173,134.0,141.0,--,43
3,00:03:33.384,00:03:32.000,0.5,6,--,0:07:06  ,0:07:04  ,0:06:18  ,159.4375,174.0,88.17976180216581,145.0,155.0,--,46
4,00:03:26.587,00:03:26.587,0.5,--,--,0:06:53  ,0:06:53  ,0:06:13  ,161.78125,165.0,89.76149293599356,144.0,147.0,--,47
5,00:03:18.280,00:03:18.000,0.5,--,--,0:06:36  ,0:06:36  ,0:06:25  ,162.4375,165.0,93.1442500454081,144.0,148.0,--,43
6,00:03:09.140,00:03:09.140,0.5,--,--,0:06:18  ,0:06:18  ,0:05:51  ,162.71875,165.0,97.47657745460425,147.0,152.0,--,44
7,00:00:01.484,00:00:01.000,0,--,--,0:05:41  ,0:03:50  ,0:06:13  ,163.0,163.0,107.65135467271789,152.0,152.0,--,0
8,00:00:10.000,00:00:10.000,0.04,--,--,0:04:14  ,0:04:14  ,0:02:55  ,188.328125,218.0,125.23886606939145,152.0,153.0,--,2
9,00:03:00.000,00:03:00.000,0.46,8,5,0:06:33  ,0:06:33  ,0:02:19  ,163.453125,220.0,93.27444894528884,150.0,161.0,--,43
10,00:00:10.000,00:00:10.000,0.04,--,--,0:03:52  ,0:03:52  ,0:02:35  ,181.703125,213.0,142.3200568755912,150.0,151.0,--,2
11,00:03:00.000,00:03:00.000,0.46,--,--,0:06:29  ,0:06:29  ,0:02:31  ,160.96875,213.0,95.76807117752216,155.0,159.0,--,44
12,00:00:10.000,00:00:10.000,0.04,--,--,0:03:57  ,0:03:57  ,0:02:18  ,181.5,220.0,139.27273080368673,157.0,158.0,--,2
13,00:03:00.000,00:03:00.000,0.44,4,--,0:06:45  ,0:06:45  ,0:02:09  ,164.078125,222.0,90.15827237683712,156.0,176.0,--,44
14,00:02:00.000,00:02:00.000,0.3,--,7,0:06:43  ,0:06:43  ,0:06:28  ,161.890625,165.0,91.79037149527073,142.0,149.0,--,25
15,00:00:10.000,00:00:10.000,0.05,--,--,0:03:37  ,0:03:37  ,0:02:33  ,173.90625,215.0,158.3956868050876,151.0,152.0,--,2
16,00:03:00.000,00:03:00.000,0.45,--,--,0:06:40  ,0:06:40  ,0:01:48  ,164.34375,232.0,91.10173110976422,151.0,158.0,--,42
17,00:00:10.000,00:00:10.000,0.04,--,--,0:04:07  ,0:04:07  ,0:03:15  ,174.90625,203.0,138.48561363090715,151.0,151.0,--,2
18,00:03:00.000,00:03:00.000,0.44,--,3,0:06:53  ,0:06:53  ,0:02:28  ,163.015625,215.0,88.96284376098278,154.0,165.0,--,41
19,00:00:37.049,00:00:37.000,0.13,4,--,0:04:37  ,0:04:37  ,0:02:15  ,170.625,221.0,126.55885500654638,155.0,157.0,--,9
20,00:00:14.448,00:00:14.448,0.03,--,--,0:07:43  ,0:07:43  ,0:08:55  ,158.265625,159.0,81.78877903628315,160.0,164.0,--,3
21,00:03:33.419,00:03:33.000,0.5,--,1,0:07:06  ,0:07:06  ,0:06:36  ,162.203125,164.0,86.6620472075198,149.0,164.0,--,46
22,00:03:41.959,00:03:41.959,0.5,--,5,0:07:23  ,0:07:23  ,0:06:52  ,157.203125,163.0,85.97799653032189,151.0,158.0,--,47
23,00:03:17.749,00:03:17.749,0.5,30,--,0:06:35  ,0:06:35  ,0:05:41  ,164.8125,172.0,92.04852361251793,162.0,170.0,--,52
24,00:00:04.460,00:00:04.000,0.02,--,--,0:04:14  ,0:03:48  ,0:05:38  ,171.59375,172.0,137.51324617523474,169.0,171.0,--,1
Summary,00:49:19.084,00:49:16.008,7.44,55,80,0:06:37  ,0:06:37  ,0:01:48  ,162.1875,232.0,92.9217679772595,148.0,176.0,--,672
